CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,PRO_OCUP_C,PROM_OCUP,OCUPVIVPAR,VPH_TV,VPH_RADIO,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,area
"1901900010401015","19","019","0001","0401","015",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0401","15","84","46","38",*,*,*,"82","45","37","80","44","36","73","41","32","71","40","31","68","37","31","3",*,*,"6",*,"4","7","3","4",*,*,*,"3","3","0","8","4","4","23","23","15","8","82.61","13","54","17","27","25","23","21","25",*,"0","0.7","3.36","84","25","18","20","24","23","23","10","9","0","0",*,"0","6159"
"1901900010401014","19","019","0001","0401","014",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0401","14","89","45","44",*,*,"0","88","44","44","86","43","43","79","39","40","77","39","38","74","37","37","6","3","3","3",*,*,"5",*,"3",*,"0",*,"3",*,*,"8","3","5","24","26","13","13","97.78","12","61","16","27","27","20","20","27","0","0","0.64","3.3","89","27","19","20","21","26","26","17","13","0","0",*,"0","4335"
"1901900010401013","19","019","0001","0401","013",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0401","13","76","37","39","4",*,*,"72","35","37","69","34","35","61","28","33","61","28","33","61","28","33","3",*,*,"8","6",*,"5","4",*,"0","0","0","0","0","0","4",*,*,"16","21","12","9","105.41","15","43","18","21","21","19","19","21","0","0","0.71","3.62","76","21","17","18","21","20","19","13","9","0","0",*,"0","4367"
"1901900010401012","19","019","0001","0401","012",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0401","12","78","38","40","3",*,*,"75","37","38","66","31","35","62","31","31","62","31","31","61","30","31","9","6","3","4","0","4",*,"0",*,"0","0","0",*,*,"0","8","4","4","16","24","13","11","105.26","16","47","15","20","19","14","13","19",*,"0","0.81","4.11","78","19","16","16","18","19","18","17","14","0","0",*,"0","4646"
"1901900010399040","19","019","0001","0399","040",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0399","40","41","18","23","0","0","0","25","10","15","25","10","15","20","8","12","18","7","11","18","7","11",*,"0",*,"4",*,*,"5","3",*,*,*,*,"0","0","0",*,"0",*,"5",*,*,"0","127.78","7","17",*,"17","14","12","9","14","3","0","0.4","2.93","41","9","9","9","9","9","9","9","8","0","0","0","0","2659"
"1901900010399035","19","019","0001","0399","035",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77275"
"1901900010399034","19","019","0001","0399","034",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99834"
"1901900010399032","19","019","0001","0399","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0399","32","3",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"2","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"4157"
"1901900010399031","19","019","0001","0399","031",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0399","31","44","22","22","0","0","0","35","18","17","35","18","17","32","17","15","32","17","15","30","17","13",*,*,"0",*,"0",*,*,"0",*,"0","0","0",*,"0",*,"3",*,*,"6","12","6","6","100","3","23","9","16","15","13","12","15",*,"0","0.41","2.93","44","12","12","12","12","12","12","12","12","0","0","0","0","3209"
"1901900010384011","19","019","0001","0384","011",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","11","27","14","13","0","0","0","27","14","13","25","12","13","22","12","10","21","11","10","19","10","9","3",*,*,*,"0",*,*,*,*,*,*,"0",*,*,*,"4",*,*,"6","6","3","3","92.86","6","20",*,"8","7","8","7","7",*,"0","0.59","3.86","27","7","6","7","7","7","7","7","3","0","0","0","0","11071"
"1901900010384010","19","019","0001","0384","010",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","10","14","6","8","0","0","0","14","6","8","14","6","8","10","5","5","10","5","5","10","5","5","0","0","0","4",*,"3",*,*,*,"0","0","0","0","0","0",*,*,"0","3","3",*,*,"133.33","4","7","3","6","5","6","5","5",*,"0","0.52","2.8","14","5","5","4","5","5","5","3",*,"0","0","0","0","11162"
"1901900010064023","19","019","0001","0064","023",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0064","23","31","16","15","0","0","0","31","16","15","31","16","15","29","16","13","29","16","13","28","15","13","0","0","0",*,"0",*,*,"0",*,"0","0","0",*,*,"0","4","3",*,"8","13","6","7","93.75",*,"21","8","12","12","12","12","12","0","0","0.37","2.58","31","12","6","9","12","12","12","8","7","0","0","0","0","5632"
"1901900010384009","19","019","0001","0384","009",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","9","14","9","5",*,"0",*,"13","9","4","13","9","4","13","9","4","13","9","4","13","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","6","3","55.56",*,"4","9","8","7","8","7","7",*,"0","0.28","2","14","7","5","4","7","7","7","6","4","0","0","0","0","11232"
"1901900010384005","19","019","0001","0384","005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","5","9","5","4","0","0","0","9","5","4","9","5","4","9","5","4","9","5","4","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",*,"3",*,*,"80","0","7",*,"5","4","5","4","4",*,"0","0.39","2.25","9","4","4","3","4","4","4",*,*,"0","0","0","0","4810"
190190001037A047,"19","019","0001",037A,"047",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,037A,"47","5",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1454"
190190001037A044,"19","019","0001",037A,"044",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,037A,"44","6","4",*,"0","0","0","6","4",*,"6","4",*,"6","4",*,"6","4",*,"5","3",*,"0","0","0","0","0","0","0","0","0","0","0","0",*,*,"0",*,*,"0","3",*,*,"0","50","0","5",*,"3","3",*,*,"3","0","0","0.43","2","6","3","3",*,"3","3","3","3",*,"0","0","0","0","3492"
190190001037A043,"19","019","0001",037A,"043",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,037A,"43","0","0","0",N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,"1",*,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,"17543"
190190001037A040,"19","019","0001",037A,"040",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,037A,"40","8","3","5","0","0","0","8","3","5","8","3","5","8","3","5","8","3","5","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","166.67","0","6",*,"4","4","4","4","4","0","0","0.4","2","8","3","3","4","4","4","4","3","4","0","0","0","0","5059"
"1901900010365025","19","019","0001","0365","025",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0365","25","716","390","326","35","19","16","681","371","310","654","353","301","586","318","268","571","311","260","551","304","247","39","28","11","56","25","31","62","25","37","15","7","8","20","7","13","85","55","30","240","67","38","29","83.59","145","524","47","269","253","76","60","253","16","0","0.61","2.83","716","251","192","230","208","248","234","190","199",*,*,"17","0","57795"
"1901900010350006","19","019","0001","0350","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","6","80","44","36",*,*,"0","79","43","36","77","42","35","74","42","32","71","42","29","69","41","28",*,*,*,"3","0","3","5","0","5","3","0","3",*,*,*,"14","10","4","34","13","7","6","81.82","9","59","12","32","31","20","19","31",*,"0","0.57","2.58","80","30","27","30","29","31","31","29","27","0","0","0","0","8737"
"1901900010149003","19","019","0001","0149","003",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","3","8",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"7436"
"1901900010350005","19","019","0001","0350","005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","5","143","76","67","3",*,*,"140","75","65","137","73","64","132","69","63","131","68","63","128","66","62","3",*,*,"5","4",*,"4","3",*,*,*,"0","3",*,*,"21","12","9","56","18","7","11","88.16","12","121","10","63","56","37","30","56","5",*,"0.6","2.55","143","56","48","54","51","56","56","44","48","0","0","0","0","6314"
"1901900010350004","19","019","0001","0350","004",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","4","117","61","56","3","3","0","114","58","56","112","57","55","110","56","54","110","56","54","108","56","52",*,*,*,*,*,*,"0","0","0","0","0","0",*,"0",*,"14","5","9","42","16","9","7","91.8","7","97","13","49","48","41","40","48",*,"0","0.56","2.44","117","46","47","44","41","48","47","36","41","0","0",*,"0","6146"
"1901900010350002","19","019","0001","0350","002",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","2","923","505","418","22","10","12","901","495","406","874","483","391","831","462","369","812","457","355","784","445","339","33","15","18","37","18","19","36","13","23","19","5","14","28","12","16","169","108","61","293","210","115","95","82.77","111","648","164","341","318","86","63","318","20","3","0.53","2.9","923","315","242","298","294","314","311","265","245","0","0","5","0","247386"
"1901900010331046","19","019","0001","0331","046",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0331","46","104","53","51",*,"0",*,"102","53","49","99","50","49","93","48","45","88","46","42","84","43","41","5","3",*,"4",*,*,"8","3","5","5",*,"3","4","3",*,"11","3","8","25","19","10","9","96.23","16","76","12","28","27","27","26","27",*,"0","0.83","3.85","104","27","21","15","18","26","18","11","5","0",*,"8","0","3843"
"1901900010219030","19","019","0001","0219","030",Urbana,Parque o Jardín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6875"
"1901900010219019","19","019","0001","0219","019",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","19","60","37","23",*,*,"0","59","36","23","59","36","23","55","33","22","54","32","22","51","29","22","0","0","0","4","3",*,"5","4",*,*,*,"0","3","3","0","5","3",*,"14","22","12","10","62.16","6","36","18","21","21","10","10","21","0","0","0.52","2.86","60","21","15","18","20","20","21","14","15","0","0","0","0","12885"
"1901900010219018","19","019","0001","0219","018",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","18","40","18","22","0","0","0","40","18","22","38","18","20","33","16","17","30","13","17","28","12","16","4",*,*,"3","0","3","6","3","3","3","3","0",*,*,*,"7",*,"5","9","7","3","4","122.22","10","25","5","12","11","4","3","11","0",*,"0.56","3.64","40","11","10","11","11","11","11","10","11","0","0","0","0","12551"
"1901900010219017","19","019","0001","0219","017",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","17","104","62","42","3",*,*,"101","61","40","98","61","37","97","61","36","93","59","34","89","56","33","3","0","3",*,"0",*,"4",*,*,"4",*,*,"4","3",*,"15","10","5","31","25","17","8","67.74","11","73","20","30","30","13","13","30","0","0","0.54","3.47","104","29","25","30","29","29","30","20","19","0","0","0","0","12593"
"1901900010219015","19","019","0001","0219","015",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","15","36","18","18",*,"0",*,"35","18","17","35","18","17","35","18","17","34","18","16","34","18","16","0","0","0","0","0","0",*,"0",*,*,"0",*,"0","0","0","4","4","0","8","16","7","9","100",*,"21","13","14","13","13","12","13",*,"0","0.43","2.77","36","13","9","13","13","13","13","8","8","0","0","0","0","5213"
"1901900010219013","19","019","0001","0219","013",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","13","70","35","35","0","0","0","70","35","35","68","34","34","67","33","34","65","32","33","65","32","33",*,*,*,*,*,"0","3",*,*,*,*,*,"0","0","0","10","4","6","16","19","9","10","100","5","59","6","25","25","17","17","25","0","0","0.48","2.8","70","25","25","24","25","25","25","24","15","0","0","0","0","11768"
"1901900010219012","19","019","0001","0219","012",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","12","32","19","13",*,*,"0","31","18","13","31","18","13","31","18","13","31","18","13","30","18","12","0","0","0","0","0","0","0","0","0","0","0","0",*,"0",*,*,*,*,"7","16","9","7","68.42",*,"17","14","13","13","8","8","13","0","0","0.41","2.46","32","13","10","12","12","13","13","11","11","0","0","0","0","12629"
"1901900010219011","19","019","0001","0219","011",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","11","60","33","27",*,*,"0","59","32","27","59","32","27","57","30","27","56","29","27","55","29","26",*,*,"0",*,*,"0",*,*,"0",*,*,"0",*,"0",*,"7","3","4","9","20","11","9","81.82","4","44","12","22","21","20","19","21",*,"0","0.4","2.86","60","21","15","19","20","20","21","19","18","0","0","0","0","9893"
"1901900010219010","19","019","0001","0219","010",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0219","10","87","48","39",*,"0",*,"86","48","38","83","46","37","78","44","34","74","43","31","71","40","31","3",*,*,"5",*,"3","8","3","5","4",*,"3","3","3","0","14","10","4","27","21","11","10","81.25","13","55","19","26","26","22","22","26","0","0","0.54","3.35","87","26","25","24","26","26","26","23","21","0","0","0","0","27008"
"1901900010204047","19","019","0001","0204","047",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","47","22","13","9","0","0","0","22","13","9","22","13","9","21","12","9","20","12","8","19","12","7","0","0","0",*,*,"0",*,"0",*,*,"0",*,*,"0",*,"5","3",*,"6","8","4","4","69.23",*,"14","6","9","6","9","6","6",*,*,"0.59","3.67","22","6",*,"6","5","6","6","6",*,"0","0","0","0","11032"
"1901900010204046","19","019","0001","0204","046",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","46","63","34","29","3",*,*,"60","32","28","59","32","27","58","32","26","58","32","26","54","29","25",*,"0",*,*,"0",*,*,"0",*,"0","0","0","4","3",*,"12","8","4","25","10","3","7","85.29","5","51","7","14","14","7","7","14","0","0","0.79","4.5","63","14","8","10","9","14","12","9","8","0","0",*,"0","13528"
"1901900010204043","19","019","0001","0204","043",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","43","130","70","60","6","3","3","124","67","57","121","65","56","108","57","51","104","54","50","99","52","47","7","3","4","9","7",*,"12","9","3","4","3",*,"5",*,"3","14","7","7","29","31","14","17","85.71","26","86","18","43","38","36","31","38","5","0","0.94","3.42","130","37","20","17","21","32","26","11","7",*,"3","10","0","710"
"1901900010204042","19","019","0001","0204","042",Urbana,Parque o Jardín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1543"
"1901900010204027","19","019","0001","0204","027",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","27","21","13","8","0","0","0","21","13","8","21","13","8","20","12","8","18","11","7","18","11","7","0","0","0",*,*,"0","3",*,*,*,*,*,"0","0","0",*,*,"0","7","6","4",*,"61.54","3","12","6","8","6","7","5","6","0",*,"0.68","3.5","21","6","3","5","4","6","6",*,*,"0","0","0","0","10037"
"1901900010204026","19","019","0001","0204","026",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","26","70","40","30",*,*,*,"68","39","29","66","37","29","64","36","28","62","35","27","61","34","27","3","3","0",*,"0",*,"3",*,*,*,*,*,*,*,"0","8","4","4","19","17","9","8","75","8","47","15","19","19","17","17","19","0","0","0.53","3.68","70","19","15","17","18","19","19","13","17","0","0","0","0","8749"
"1901900010204025","19","019","0001","0204","025",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","25","35","17","18",*,"0",*,"34","17","17","33","16","17","32","16","16","32","16","16","32","16","16",*,*,"0",*,"0",*,*,"0",*,"0","0","0","0","0","0",*,*,"0","5","16","8","8","105.88","3","17","15","18","15","15","12","15","3","0","0.43","2.33","35","15","11","14","14","15","14","10","12","0","0",*,"0","9435"
"1901900010204024","19","019","0001","0204","024",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","24","54","25","29","0","0","0","54","25","29","53","25","28","43","22","21","39","21","18","35","19","16",*,*,*,"9",*,"7","11","3","8","4",*,"3","4",*,*,"3",*,*,"13","8","4","4","116","15","32","7","14","13","13","12","13",*,"0","0.71","4.15","54","13","11","12","13","12","13","13","11","0","0","0","0","12678"
"1901900010204023","19","019","0001","0204","023",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","23","73","35","38","5",*,"3","68","33","35","65","33","32","60","31","29","60","31","29","59","31","28","5","0","5","3",*,*,"3",*,*,"0","0","0",*,"0",*,"10","6","4","18","11","5","6","108.57","13","53","7","24","22","18","16","22",*,*,"0.6","3.32","73","22","16","15","17","21","20","11","9","0",*,*,"0","7961"
"1901900010204022","19","019","0001","0204","022",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","22","154","90","64","6",*,"4","148","88","60","145","87","58","134","80","54","129","76","53","123","72","51","5","3",*,"9","5","4","12","7","5","5","4",*,"6","4",*,"10","6","4","53","21","15","6","71.11","25","114","15","55","42","49","36","41","13","0","0.65","3.46","142","41","24","33","33","37","36","23","25","0",*,"5","0","12210"
"1901900010204021","19","019","0001","0204","021",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0204","21","18","9","9","0","0","0","18","9","9","16","8","8","16","8","8","16","8","8","16","8","8",*,*,*,"0","0","0","0","0","0","0","0","0","0","0","0",*,"0",*,"5","4",*,*,"100",*,"14",*,"4","4","4","4","4","0","0","0.64","4.5","18","4","4","4","4","4","4","4","3","0","0","0","0","6755"
"1901900010191028","19","019","0001","0191","028",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0191","28","97","50","47","3",*,*,"94","48","46","92","47","45","85","44","41","82","44","38","81","43","38",*,*,*,"7","3","4","8",*,"7","3","0","3",*,*,"0","8","3","5","26","25","14","11","94","15","61","21","31","30","21","20","30",*,"0","0.6","3.23","97","28","23","20","27","26","23","15","12","0","0","6","0","6830"
"1901900010191027","19","019","0001","0191","027",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0191","27","109","62","47","3","0","3","106","62","44","104","61","43","90","56","34","87","54","33","85","53","32","4",*,"3","12","5","7","12","6","6","3",*,*,*,*,*,"18","12","6","34","17","11","6","75.81","22","75","12","26","25","23","22","25","0",*,"0.56","4.36","109","25","14","19","23","25","24","20","16","0","0",*,"0","111518"
"1901900010191025","19","019","0001","0191","025",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0191","25","45","24","21",*,"0",*,"44","24","20","44","24","20","42","23","19","40","22","18","39","21","18","0","0","0",*,*,*,"3",*,*,*,*,*,*,*,"0",*,"0",*,"6","11","8","3","87.5","5","31","9","14","13","8","7","13",*,"0","0.64","3.46","45","13","11","9","11","12","10","10","8","0","0",*,"0","24983"
"1901900010327042","19","019","0001","0327","042",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0327","42","73","41","32",*,*,*,"71","40","31","71","40","31","63","36","27","57","32","25","55","32","23",*,*,*,"6","3","3","10","6","4","6","4",*,*,"0",*,"12","8","4","23","5",*,"3","78.05","16","57","0","22","21","22","21","21",*,"0","0.97","3.48","73","21","12","12","16","20","20","10","9","0","0","0","0","1631"
"1901900010327024","19","019","0001","0327","024",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0327","24","79","41","38",*,"0",*,"77","41","36","75","40","35","67","35","32","65","35","30","64","34","30",*,*,*,"8","5","3","3","0","3",*,"0",*,*,*,"0","8","4","4","19","17","10","7","92.68","14","55","10","19","19","19","19","19","0","0","0.82","4.16","79","18","13","12","15","18","16","13","6","0","0","3","0","2585"
"1901900010327011","19","019","0001","0327","011",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0327","11","188","96","92","5",*,"3","183","94","89","178","93","85","160","87","73","154","83","71","152","82","70","7",*,"5","16","5","11","19","8","11","6","4",*,*,*,*,"22","14","8","46","34","16","18","95.83","34","134","20","51","51","50","50","51","0","0","0.78","3.69","188","49","41","26","36","48","41","19","17",*,"0","9","0","5086"
"1901900010327010","19","019","0001","0327","010",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0327","10","195","93","102","4","0","4","191","93","98","186","91","95","167","82","85","162","80","82","156","77","79","8","3","5","16","8","8","14","6","8","5",*,"3","6","3","3","19","11","8","44","28","15","13","109.68","33","153","9","55","55","53","53","55","0","0","0.76","3.55","195","53","39","32","44","50","50","22","22","0",*,"4","0","5386"
