RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2011
11 040 001,,"5360",VASCONCELOS Y CALZ VALLE,"0",EA
11 033 010,,"541",SAUCES 570,"2",HU
11 033 015,,"1018",CALZ VALLE 565,"1",S
11 033 011,VALLE DE STA ENGRACI,"632",SAUCES 574,"1",HU
11 033 012,,"421",CALZ VALLE,"0",BU
11 033 017,VALLE STA ENGRACIA,"496",CALZ DEL VALLE 555,"2",S
11 033 023,,"351",C DEL VALLE 580,"2",HU
11 033 024,DEL VALLE,"447",CALZADA DEL VALLE 569,"1",HU
11 033 013,,"563",CALZ DEL VALLE 567,"2",S
11 062 001,VALLE CAMPESTRE,"7383",EUCALIPTO 564,"2",C
11 062 013,,"8495",AV G MORIN L13 M62 V CAMPES,"0",S
11 062 015,VALLE DEL CAMPESTRE,"849",AV GOMEZ MORIN SUR 265,"1",S
11 062 016,,"858",,"1",S
11 062 014,,"7306",NARANJO Y LIMA L14 M62,"0",EA
11 062 017,,"892",,"1",S
11 062 018,,"907",,"1",S
11 062 019,VALLE DEL CAMPESTRE,"2630",AV GOMEZ MORIN 305,"1",C
11 062 021,VALLE DEL CAMPESTRE,"1532",GOMEZ MORIN SUR 285,"4",S
11 062 022,VALLE DEL CAMPESTRE,"1756",AVE GOMEZ MORIN 295,"1",C
11 030 001,,"942",LAS PALMAS 500,"2",HU
11 030 012,,"925",AVE LAS PALMAS,"2",HU
11 030 011,,"603",CAOBA 503 STA ENGRACIA,"1",HU
11 030 004,,"639",PALMAS 518,"1",HU
11 030 010,V STA ENGRACIA,"580",CAOBA 507,"1",HU
11 030 005,VALLE SANTA ENGRACIA,"649",AVE PALMAS Y OLMOS 407,"2",HU
11 030 006,VALLE STA ENGRACIA,"536",OLMOS 405,"2",HU
11 030 008,,"633",CAOBA 515,"2",HU
11 030 009,,"620",CAOBA 509 VALLE STA ENGRACI,"2",HU
11 030 007,,"620",CAOBA Y OLMOS 302,"1",HU
11 031 001,,"629",CAOBA 500 V DE STA ENGRACIA,"1",HU
11 031 002,VALLE STA ENGRACIA,"564",CAOBA 510,"1",HU
11 031 003,,"563",CAOBA 516 STA ENGRACIA,"2",HU
11 031 004,,"1135",CAOBA 520 STA ENGRACIA,"2",HU
11 031 012,,"715",CEDROS 501 V STA ENGRACIA,"2",HU
11 031 006,,"730",CAOBA 526 V STA ENGRACIA,"2",HU
11 031 011,VALLE STA ENGRACIA,"562",CEDROS 507,"2",HU
11 031 009,,"560",CEDROS 515 STA ENGRACIA,"2",HU
11 031 010,HDA STA ENGRACIA,"555",CEDROS 513,"2",HU
SD11 031 007,V SANTA ENGRACIA,"616",CEDROS 519,"1",HU
11 079 005,,"517",NARANJO 540 V CAMPESTRE,"2",HU
11 079 003,V CAMPESTRE,"496",NARANJO L3 M79,"0",S
11 079 006,VALLE DEL CAMPESTRE,"502",NARANJO 550,"2",HU
11 079 001,VALLE CAMPESTRE,"499",PERAL 500,"1",HU
11 079 002,VALLE DEL CAMPESTRE,"509",NARANJO L2 M79,"0",S
11 079 004,VALLE DEL CAMPESTRE,"495",NARANJO L4 M79,"1",HU
11 079 009,,"602",SABINO Y NARANJO 580,"1",HU
11 079 017,VALLE CAMPESTRE,"595",ROBLE 515,"0",S
11 079 015,VALLE DEL CAMPRESTRE,"586",ROBLE 535,"4",S
11 079 014,VALLE DEL CAMPESTRE,"644",ROBLE 545,"3",S
11 079 016,VALLE DEL CAMPESTRE,"617",ROBLE 525,"4",S
11 079 018,VALLE DEL CAMPESTRE,"1027",PERAL 505,"1",C
11 079 007,VALLE DEL CAMPESTRE,"499",NARANJO L 7 M 79,"1",HU
11 079 008,VALLE DEL CAMPESTRE,"501",NARANJO,"1",HU
11 079 013,V CAMPESTRE,"588",ROBLE S/N,"3",S
11 079 010,VALLE DEL CAMPESTRE,"1943",ROBLE 565-A,"3",S
11 029 013,SANTA ENGRACIA,"406",GRANADOS 214,"1",HU
11 029 001,,"887",CHIPINQUE Y PALMAS 401,"1",C
11 029 018,,"598",GRANADO 234 STA ENGRACIA,"1",HU
11 029 017,,"510",GRANADOS 230 STA ENGRACIA,"1",S
11 029 016,,"408",GRANADOS 226 V STA ENGRACIA,"2",HU
11 029 015,,"401",GRANADOS 222,"1",HU
11 029 014,,"410",GRANADOS 218,"1",HU
11 029 012,VALLE DEL CAMPESTRE,"392",GRANADOS 210,"2",HU
11 029 011,VALLE SANTA ENGRACIA,"420",GRANADOS 206,"1",HU
11 029 010,VALLE STA ENGRACIA,"509",GRANADO 704,"1",HU
11 029 002,DEL VALLE,"511",CHIPINQUE 327 Y 329,"1",C
11 029 003,,"4362",AVE GOMEZ MORIN,"1",C
13 012 006,L DEL VALLE,"1081",LOMAS DEL VALLE 440,"2",C
13 012 001,LOMAS DEL VALLE,"3002",VASCONCELOS 427,"1",S
13 019 002,LOMAS DEL VALLE,"1747",VASCONCELOS 101,"1",C
13 019 007,BOSQUES DEL VALLE,"849",BOSQUES DE CHAPULTEPEC 101,"1",C
13 012 005,,"1590",L DEL VALLE 430,"1",HU
13 012 003,LOMAS DEL VALLE,"928",SUCHIATE 431,"1",HU
13 012 008,LOMAS DEL VALLE,"1034",SUCHIATE 433 L DEL VALLE,"1",HU
13 019 008,BOSQUES DEL VALLE,"579",BOSQUE DE CHAPULTEPEC 103,"1",C
13 174 014,BOSQUES DEL VALLE,"2330",JOSE VASCONCELOS 404,"1",C
13 012 009,LOMAS DEL VALLE,"1161",SUCHIATE 445 DEL VALLE,"1",HU
13 019 009,DEL VALLE,"604",B DE CHAPULTEPEC,"3",EC
13 012 004,,"2517",AVE LOMAS DEL VALLE 440,"1",HU
13 019 005,LOMAS DEL VALLE,"928",LOMAS DEL VALLE 445 447 Y 449,"1",HU
13 019 015,,"580",LOMAS DEL VALLE 447,"1",HU
13 174 001,BOSQUES DEL VALLE,"2479",BOSQUES DEL VALLE 102,"1",S
13 173 001,,"6089",AV J VASCONCELOS B VALLE,"0",EA
13 019 014,,"585",LOMAS DEL VALLE 445,"1",HU
13 019 010,B DEL VALLE,"565",B DE CHAPULTEPEC,"0",BU
13 174 013,BOSQUES DEL VALLE,"1268",B DE CHAPULTEPEC 104,"1",A
13 012 002,LOMAS DEL VALLE,"613",GALEANA,"2",HU
13 019 011,,"611",B DE CHAPULTEPEC L11 M19 B DEL VALL,"0",BU
13 019 003,,"822",L DEL VALLE 453,"1",HU
13 174 012,,"931",B DE CHAPULTEPEC B DEL VALL,"0",S
13 012 010,LOMAS DEL VALLE,"1782",AV LOMAS DEL VALLE 450,"1",HU
13 011 006,LOMAS DEL VALLE,"862",GALEANA 125,"2",HU
13 019 012,B DEL VALLE,"859",B DE CHAPULTEPEC,"0",BU
13 174 011,,"912",B DEL CHAPULTEPEC DEL VALLE,"0",BU
13 011 010,,"701",GALEANA 115,"3",HU
13 174 003,BOSQUES DEL VALLE,"1648",BOSQUES DEL VALLE 106,"3",S
13 019 001,,"582",GALEANA 120,"1",HU
13 019 006,LOMAS DEL VALLE,"605",LOMAS DEL VALLE 455,"1",HU
13 011 013,,"333",GALEANA 125,"3",HU
13 174 010,,"1441",B DE CHAPULTEPEC B DEL VALL,"0",BU
13 011 012,LOMAS DEL VALLE,"463",RIO SUCHIATE 504,"1",HU
13 011 004,,"538",L DEL VALLE Y GALEANA 102,"1",HU
13 011 001,,"1149",GALEANA 107,"2",HU
13 011 011,LOMAS DEL VALLE,"454",AV RIO SUCHIATE 525,"2",HU
13 011 009,,"264",L DEL VALLE 500,"2",HU
13 174 004,BOSQUES DEL VALLE,"1869",BOSQUES DEL VALLE PTE 108,"2",C
13 011 003,LOMAS DEL VALLE,"263",L DEL VALLE 520,"2",HU
13 011 005,LOMAS DEL VALLE,"772",16 DE SEPT 120,"2",HU
13 174 009,BOSQUES DEL VALLE,"1051",B DE AUSTRIA Y B DE CHAPULTEPEC,"0",S
13 011 007,,"1389",AVE L DEL VALLE 550,"1",HU
13 011 002,,"1153",16 DE SEPTIEMBRE 112,"1",HM
13 011 008,LOMAS DEL VALLE,"897",16 DE SEPT 110,"1",HU
13 174 008,,"891",B DE AUSTRIA 307 B DEL VALL,"2",C
13 174 005,BOSQUES DEL VALLE,"3059",BOSQUES DEL VALLE 110-20,"1",C
13 028 012,TAMPIQUITO,"202",20 DE NOV 126,"0",EC
13 028 020,TAMPIQUITO,"501",VASCONCELOS 106,"2",HU
13 028 004,TAMPIQUITO,"170",VASCONCELOS 160,"1",C
13 028 016,TAMPIQUITO,"516",P CALLES 107,"1",M
13 028 026,TAMPIQUITO,"207",PRESID CALLES SUR 403,"1",C
13 028 025,TAMPIQUITO,"330",VASCONCELOS 188-A,"1",C
13 028 029,TAMPIQUITO,"296",P CALLES 123,"1",M
13 028 019,TAMPIQUITO,"1459",VASCONCELOS 154,"2",C
13 028 007,TAMPIQUITO,"176",VASCONCELOS OTE 160,"1",C
13 028 003,TAMPIQUITO,"165",VASCONCELOS 160,"1",C
13 028 006,TAMPIQUITO,"169",J VASCONCELOS 160 B,"1",C
13 028 036,TAMPIQUITO,"181",LAZARO GARZA AYALA OTE 139,"3",S
13 028 023,TAMPIQUITO,"339",GARZA AYALA 145,"3",S
13 028 005,TAMPIQUITO,"198",VASCONCELOS 172,"2",C
13 028 031,TAMPIQUITO,"136",GZA AYALA 151 INT,"1",HU
13 028 008,TAMPIQUITO,"1125",VASCONCELOS PTE 342 TAMPIQUITO,"2",C
13 028 030,TAMPIQUITO,"472",GZA AYALA 151,"1",HU
13 028 017,TAMPIQUITO,"174",L GARZA AYALA 169,"3",S
13 028 014,TAMPIQUITO,"624",VASCONCELOS 192 Y 20 DE NOV,"3",C
13 028 022,TAMPIQUITO,"506",GARZA AYALA 153,"3",S
13 028 018,TAMPIQUITO,"176",L GARZA AYALA 163,"1",HU
13 028 032,TAMPIQUITO,"127",GARZA AYALA 121,"2",HU
13 028 021,TAMPIQUITO,"139",GZA AYALA 139,"0",BU
13 028 033,SAN PEDRO,"194",GZA AYALA 127,"3",C
13 028 024,TAMPIQUITO,"157",PRESIDENTE CALLES 115 SUR,"1",M
13 028 034,TAMPIQUITO,"63",GZA AYALA 139,"0",BU
13 020 005,LOMAS DEL VALLE,"932",LOMAS DEL VALLE 525,"1",HU
13 020 008,BOSQUES DEL VALLE,"441",B DE CHAPULTEPEC 205,"1",HU
13 020 009,,"684",B DE CHAPULTEPEC 205,"2",HU
13 020 001,,"1722",LOMAS DEL VALLE 555,"1",HU
13 020 010,LOMAS DEL VALLE,"709",16 DE SEPTIEMBRE 102,"1",HU
13 020 007,BOSQUES DEL VALLE,"406",B DE CHAPULTEPEC 201,"2",HU
13 020 002,,"934",,"2",HU
13 020 006,BOSQUES DEL VALLE,"517",B DE CHAPULTEPEC 201,"2",HU
13 033 003,TAMPIQUITO,"101",J VASCONCELOS 102,"1",C
13 033 006,TAMPIQUITO,"86",P CALLES 126,"1",C
13 033 007,TAMPIQUITO,"114",VASCONCELOS 104,"1",C
13 033 008,SAN PEDRO,"370",AVE JOSE VASCONCELOS 106,"1",C
13 033 014,TAMPIQUITO,"675",P CALLES 138,"1",HU
13 033 029,TAMPIQUITO,"83",P CALLES 132,"1",M
13 033 036,TAMPIQUITO,"164",P CALLES 213,"1",C
13 033 026,TAMPIQUITO,"753",VASCONCELOS 196 Y P CALLES,"2",C
13 033 032,TAMPIQUITO,"962",,"1",C
13 033 034,TAMPIQUITO,"332",L GARZA AYALA L-2,"4",HM
13 033 035,TAMPIQUITO,"383",VASCONCELOS 106,"1",C
13 033 033,TAMPIQUITO,"374",L GARZA AYALA PTE 153,"4",HM
13 033 022,TAMPIQUITO,"354",L GARZA AYALA 149,"1",M
13 033 023,TAMPIQUITO,"2671",J VASCONCELOS 184,"2",C
13 033 025,TAMPIQUITO,"7468",J VASCONCELOS 2214,"2",E
13 033 013,TAMPIQUITO,"1005",VASCONCELOS 136 Y LG AYALA,"0",S
13 033 010,SAN PEDRO,"863",J VASCONCELOS 124,"6",S
13 033 031,TAMPIQUITO,"1016",,"2",C
13 033 030,TAMPIQUITO,"1046",,"2",C
13 033 009,TAMPIQUITO,"2036",J VASCONCELOS 147 Y 160,"1",M
13 033 012,TAMPIQUITO,"727",P CALLES 140-1,"4",E
13 033 004,TAMPIQUITO,"84",P ELIAS CALLES,"1",C
13 027 029,TAMPIQUITO,"220",GARZA AYALA,"2",M
13 027 006,TAMPIQUITO,"249",GALEANA 167,"2",HM
13 027 026,TAMPIQUITO,"107",GALEANA 147-9 Y 147-10,"3",HM
13 027 013,TAMPIQUITO,"1988",P CALLES Y GZA AYALA,"2",E
13 027 014,LOMAS DEL VALLE,"834",GARZA AYALA 180,"2",HU
13 027 028,LOMAS DEL VALLE,"115",GALEANA 147-9 INT,"3",HM
13 027 022,TAMPIQUITO,"226",GALEANA OTE 131,"1",HM
13 027 023,TAMPIQUITO,"233",GALEANA 137,"1",M
13 027 005,TAMPIQUITO,"242",GALEANA 155,"2",HM
13 027 004,TAMPIQUITO,"533",PRESIDENTE CALLES 233,"2",S
13 027 025,TAMPIQUITO,"213",GALEANA  133,"1",HU
13 027 021,TAMPIQUITO,"803",GZA AYALA Y P CALLES,"2",S
13 027 009,TAMPIQUITO,"2942",GARZA AYALA 164 Y 158,"2",HM
13 032 009,TAMPIQUITO,"356",J SIERRA 128,"1",HU
13 032 005,TAMPIQUITO,"478",GALEANA 121 127 133 139,"2",HU
13 032 017,TAMPIQUITO,"334",JUSTO SIERRA 215,"1",HU
13 032 008,TAMPIQUITO,"371",PLUTARCO E CALLES 218,"2",C
13 032 014,TAMPIQUITO,"339",J SIERRA 215 TAMPIQUITO,"1",HU
13 032 001,TAMPIQUITO,"403",PRESID CALLES SUR 220,"1",C
13 032 013,TAMPIQUITO,"688",P CALLES 218,"2",C
13 032 003,TAMPIQUITO,"161",GALEANA 105,"2",HU
13 032 006,TAMPIQUITO,"156",GALEANA 103 TAMPIQUITO,"2",HU
13 032 002,TAMPIQUITO,"339",P CALLES 244,"2",HU
13 032 011,TAMPIQUITO,"161",P CALLES 208,"2",HU
13 032 004,TAMPIQUITO,"164",PTE CALLES 202,"2",HU
13 026 103,TAMPIQUITO,"352",16 DE SEPTIMEBRE L2,"2",HM
13 026 022,TAMPIQUITO,"78",PLUTARCO E CALLES L22 M26,"2",C
13 026 043,TAMPIQUITO,"143",PRIV PLUTARCO ELIAS CALLES 306,"2",C
13 026 085,TAMPIQUITO,"32",GALEANA INT LOTE 16-A,"3",HU
13 026 037,TAMPIQUITO,"140",PRIV P ELIAS CALLES L37 M26,"2",S
13 026 035,TAMPIQUITO,"129",PRIV PLUTARCO ELIAS CALLES,"0",BU
13 026 033,TAMPIQUITO,"143",GALEANA 158,"2",HU
13 026 086,TAMPIQUITO,"74",GALEANA Y PRIV 160,"3",HU
13 026 046,TAMPIQUITO,"128",PRIV P E CALLES 307 INT 3,"2",C
13 026 066,TAMPIQUITO,"57",GALEANA INT L 13-A,"3",HU
13 026 061,TAMPIQUITO,"89",GALEANA 176,"3",HU
13 026 015,TAMPIQUITO,"137",PTE CALLES 346,"2",C
13 026 016,TAMPIQUITO,"124",PTE CALLES 361,"2",C
13 026 003,TAMPIQUITO,"234",16 DE SEPT 133,"1",HU
13 026 059,TAMPIQUITO,"87",16 DE SEPTIEMBRE 179,"3",HU
13 026 092,TAMPIQUITO,"79",,"3",HU
13 026 077,TAMPIQUITO,"30",16 DE SEPT INT L 2-A,"3",HU
13 026 008,TAMPIQUITO,"120",16 DE SEPT 139,"2",HM
13 026 094,TAMPIQUITO,"67",16 DE SEPT 175 INT L 2,"3",HU
13 026 070,TAMPIQUITO,"58",16 DE SEPTIEMBRE L9A INT,"3",HU
13 026 057,TAMPIQUITO,"87",PRIV 16 DE SEPT PTE 183,"3",HU
13 026 024,TAMPIQUITO,"138",GALEANA Y PLUTARCO E CALLES,"2",HU
13 026 026,TAMPIQUITO,"149",GALEANA Y 16 DE SEPTIEMBRE OTE 204,"2",M
13 026 023,TAMPIQUITO,"138",PLUTARCO ELIAS CALLES 305,"2",M
13 026 025,TAMPIQUITO,"142",GALEANA 110,"2",S
13 026 030,TAMPIQUITO,"143",GALEANA 130,"2",S
13 026 021,TAMPIQUITO,"96",PLUTARCO ELIAS CALLES 309,"2",C
13 026 027,TAMPIQUITO,"156",GALEANA OTE 118,"2",HU
13 026 029,TAMPIQUITO,"143",GALEANA 116,"0",BU
13 026 040,TAMPIQUITO,"143",PRIV PLUTARCO ELIAS CALLES,"2",S
13 026 041,TAMPIQUITO,"147",PRIV PLUTARCO ELIAS CALLES L41 M26,"1",S
13 026 031,TAMPIQUITO,"139",GALEANA OTE 140,"2",HU
13 026 038,TAMPIQUITO,"138",PRIV PLUTARCO E CALLES 316,"2",HU
13 026 064,TAMPIQUITO,"87",GALEANA L15A,"3",HU
13 026 042,TAMPIQUITO,"143",PRIV P ELIAS CALLE 308,"1",HU
13 026 028,TAMPIQUITO,"278",GALEANA OTE 122,"2",S
13 026 063,TAMPIQUITO,"134",GALEANA L15,"3",HU
13 026 034,TAMPIQUITO,"142",PRIV P ELIAS CALLES 324,"1",HU
13 026 087,TAMPIQUITO,"78",GALEANA 162 INT,"3",HU
13 026 062,TAMPIQUITO,"91",GALEANA 170-B INT L 14,"3",HU
13 026 088,TAMPIQUITO,"72",,"3",HU
13 026 050,TAMPIQUITO,"127",PRIV P ELIAS CALLES 317,"2",M
13 026 048,TAMPIQUITO,"136",PRIV P ELIAS CALLES 313,"1",S
13 026 047,TAMPIQUITO,"147",PRIV PLUTARCO ELIAS CALLE 311,"1",M
13 026 089,TAMPIQUITO,"76",,"3",HU
13 026 049,TAMPIQUITO,"137",PRIV P ELIAS CALLES 315,"2",HU
13 026 054,TAMPIQUITO,"134",PRIV P ELIAS CALLES,"0",BU
13 026 090,TAMPIQUITO,"75",,"3",HU
13 026 051,TAMPIQUITO,"134",PRIV P ELIAS CALLES 176 TAMPIQUITO,"2",M
13 026 060,TAMPIQUITO,"85",GALEANA 174-B INT L12 Y L12-A,"3",HU
13 026 091,TAMPIQUITO,"78",,"3",HU
13 026 068,TAMPIQUITO,"55",16 DE SEPTIEMBRE,"3",HU
13 026 093,TAMPIQUITO,"64",,"3",HU
13 026 076,TAMPIQUITO,"30",GALEANA INT L 3-A,"3",HU
13 026 058,TAMPIQUITO,"94",16 DE SEPTIEMBRE 181,"3",HU
13 026 095,TAMPIQUITO,"67",GALEANA 173 INT L 3,"3",HU
13 026 096,TAMPIQUITO,"70",16 DE SEPT 17 L DE TAMPIQUI,"3",HU
13 026 097,TAMPIQUITO,"67",,"3",HU
13 026 007,TAMPIQUITO,"83",16 DE SEPTIEMBRE 185,"3",HU
13 026 098,TAMPIQUITO,"70",,"3",HU
13 026 099,TAMPIQUITO,"68",,"3",HU
13 026 036,TAMPIQUITO,"155",PRIV P ELIAS CALLES 320,"0",BU
13 026 032,TAMPIQUITO,"147",GALEANA OTE 146,"0",EC
13 026 006,TAMPIQUITO,"606",16 DE SEPT 103 Y 311,"3",HM
13 026 056,TAMPIQUITO,"114",H GALEANA SUR 152,"2",HU
13 026 075,TAMPIQUITO,"111",H GALEANA  150,"2",HU
13 026 052,TAMPIQUITO,"126",PRIV P ELIAS CALLES 321,"0",A
13 026 053,TAMPIQUITO,"150",PRIV P ELIAS CALLES L53 M26 TAMPIQ,"1",S
13 026 002,TAMPIQUITO,"121",16 DE SEPT 145,"2",HM
13 026 013,TAMPIQUITO,"148",16 DE SEPT 157,"2",HM
13 026 045,TAMPIQUITO,"140",PRIV PLUTARCO ELIAS CALLES,"2",HM
13 026 014,TAMPIQUITO,"172",P CALLES 343,"2",C
13 026 001,TAMPIQUITO,"253",PLUTARCO ELIAS CALLES 325,"2",HU
13 171 010,B DEL VALLE,"594",B DE SIBERIA 104,"2",S
13 171 001,,"4445",,"1",C
13 171 009,,"592",B DE SIBERIA L 9 M 171,"0",BU
13 171 002,BOSQUES DEL VALLE,"866",BOSQUES DE CANADA 103,"3",S
13 171 003,BOSQUES DEL VALLE,"585",BOSQUES DEL CANADA 105,"2",S
13 171 008,BOSQUES DEL VALLE,"556",BOSQUES DE SIBERIA 108,"1",HU
13 171 007,BOSQUES DEL VALLE,"598",BOSQUES DE SIBERIA 110,"1",HU
13 171 004,,"555",B DE CANADA 107 B DEL VALLE,"1",HU
13 171 006,,"543",B DE SIBERIA Y B DE AUSTRIA 105,"1",HU
13 171 005,BOSQUES DEL VALLE,"819",B DE AUSTRIA 103,"2",S
13 172 006,,"1134",B DE SIBERIA L 6 M 172,"0",S
13 172 015,BOSQUES DEL VALLE,"1064",AVE BOSQUES DEL VALLE 104,"1",S
13 172 004,,"594",B DE SIBERIA L 4 M 172,"0",S
13 172 014,BOSQUES DEL VALLE,"1347",AV B DEL VALLE 106,"2",C
13 172 013,BOSQUES DEL VALLE,"1341",AV B DEL VALLE 108,"0",S
13 172 008,,"701",B DE AUSTRIA L 8 M 172,"0",BU
13 172 010,,"681",B DE AUSTRIA L10 M172,"1",HU
13 172 009,,"622",B DE AUSTRIA 205 B D VALLE,"1",HU
13 172 016,BOSQUES DEL VALLE,"1354",VASCONCELOS 306,"1",S
13 172 001,,"1619",,"2",C
13 172 012,BOSUQES DEL VALLE,"1255",AV B DEL VALLE 111,"2",C
13 172 007,BOSQUES DEL VALLE,"1014",BOSQUES DE SIBERIA 113,"2",HU
13 172 011,BOSQUES DEL VALLE,"1024",B DEL VALLE 112,"2",S
13 172 005,,"415",B DE SIBERIA L 5 M 172,"0",S
08 600 001,,"6935",,"0",EA
08 014 001,EL ROSARIO,"5228",AVE PARAISO 5,"2",HU
08 006 003,EL ROSARIO,"632",PRIVADA DALILA L3 M6,"0",BU
08 006 005,EL ROSARIO,"1203",PRIV DALILA 106,"1",HU
08 006 001,EL ROSARIO,"1727",PRIV EMILIA L1,"1",HU
08 006 009,EL ROSARIO,"483",PRIV SANTA CLARA L8 M6,"0",BU
08 006 008,EL ROSARIO,"1213",PRIV DALILA 106-A,"1",HU
08 006 004,,"2175",PRIVADA DALILA 101,"2",HU
08 006 007,,"3391",,"2",HU
08 006 002,EL ROSARIO,"5008",PARAISO 111,"1",HU
08 043 041,EL ROSARIO,"1766",SANTA CLARA S/N,"2",HU
08 043 050,EL ROSARIO,"1608",SANTA CLARA LOTE 50 INT,"2",HU
08 043 051,EL ROSARIO,"1953",SANTA CLARA LOTE 51 INT,"2",HU
08 043 052,EL ROSARIO,"1776",SANTA CLARA L 52,"0",BU
08 043 053,EL ROSARIO,"1697",SANTA CLARA L53,"2",HU
08 043 054,EL ROSARIO,"1318",SANTA CLARA L54,"2",HU
08 043 031,,"1535",CALLE SIN NOMBRE L3,"2",HU
08 043 030,,"304",CALLE SIN NOMBRE L3B,"2",HU
08 043 029,LA VENTANA,"1803",LOS ANGELITOS 1008,"2",HU
08 043 033,,"1384",CAMINO SIN NOMBRE L1,"2",HU
08 043 032,LOS ANGELITOS,"1816",PARVADA 120,"2",HU
08 043 023,,"2272",PARVADA,"0",BU
08 043 035,HACIENDA DEL ROSARIO,"1327",CALLE SIN NOMBRE L5,"2",HU
08 043 020,,"2385",PRIV PARVADA 997,"2",HU
08 043 040,QUINTA PARVADA,"1989",LA PARVADA 1014,"2",HU
08 043 028,QUINTA LA PARVADA,"2284",LA PARVADA 1016,"2",HU
08 043 022,HACIENDA EL ROSARIO,"2519",LA VENTANA 1020,"2",HU
08 043 036,,"1483",PRIV FRIDA,"2",HU
08 043 037,,"1410",PRIV FRIDA,"2",HU
08 043 021,,"2433",PARVADA 995 PALO BLANCO,"2",HU
08 043 008,HACIENDA EL ROSARIO,"13876",PRIVADA LA PARVADA 1000,"1",HU
08 043 009,,"8398",CAMINO A PALO BLANCO 1020,"1",HU
08 043 019,PALO BLANCO,"2480",PRIV PARVADA 999,"2",HU
19 031 001,,"823",S VERTIENTES L1 M31 SN AGUSTIN,"2",HU
19 031 002,,"450",MONTE EVEREST 624 RESID SAN AGUSTIN,"2",HU
19 031 003,RESID SAN AGUSTIN,"447",MONTE EVEREST 606,"2",HU
19 031 031,SAN AGUSTIN,"232",MONTES ALTOS 603-A,"2",HU
19 031 028,RESID SAN AGUSTIN,"227",MONTES ALTOS 603,"2",HU
19 034 029,,"559",,"2",HU
19 031 004,FRAC SAN AGUSTIN,"455",MONTE EVEREST 608,"2",HU
19 031 027,RESID SAN AGUSTIN,"452",MONTES ALTOS M31 L27,"2",HU
19 034 030,RESID SAN AGUSTIN,"268",MONTES ALTOS 602,"2",HU
19 034 001,SAN AGUSTIN,"310",SIERRA VERTIENTES 204,"2",HU
19 031 026,,"453",MONTES ALTOS 607 SN AGUSTIN,"2",HU
19 034 042,SAN AGUSTIN,"255",MONTES HIMALAYA 603,"1",HU
19 034 002,RES SAN AGUSTIN,"512",MONTES ALTOS 606,"2",HU
19 034 028,SAN AGUSTIN,"254",MONTES HIMALAYA 603,"2",HU
19 031 005,FRAC SAN AGUSTIN,"449",MONTE EVEREST 610,"2",HU
19 031 025,RESID SAN AGUSTIN,"445",MONTES ALTOS 609,"2",HU
19 031 007,,"500",MONTE EVEREST 614 SN AGUSTI,"2",EC
19 034 003,SAN AGUSTIN,"496",MONTES ALTOS 606,"2",HU
19 031 006,RES SAN AGUSTIN,"438",MONTE EVEREST 612,"2",HU
19 031 008,SAN AGUSTIN,"400",MONTE EVEREST 616,"1",HU
19 031 024,RES SAN AGUSTIN,"439",MONTES ALTOS 611,"1",A
19 034 027,RESID SAN AGUSTIN,"512",MONTES HIMALAYA 605,"2",HU
19 034 036,SAN AGUSTIN,"256",MONTES ALTOS 608,"2",HU
19 034 039,RESID SAN AGUSTIN,"255",MONTES HIMALAYA L39 M34,"2",HU
19 034 040,,"245",MONTES HIMALAYA,"2",HU
19 034 004,RESID SAN AGUSTIN,"254",MONTES ALTOS 608,"2",HU
19 031 022,RESID SAN AGUSTIN,"421",MONTES ALTOS L22 M31,"2",HU
19 034 026,SAN AGUSTIN,"270",MONTES HIMALAYA 607-A,"2",HU
19 031 023,,"477",MONTES ALTOS 613 SN PATRICI,"1",HU
19 034 037,RES SAN AGUSTIN,"255",MONTES ALTOS 610,"2",HU
19 034 025,SAN AGUSTIN,"261",MONTES HIMALAYA 609,"2",HU
19 034 005,RES SAN AGUSTIN,"252",MONTES ALTOS 610-A,"2",HU
19 034 006,RESID SAN AGUSTIN,"491",MONTES ALTOS 612,"2",HU
19 031 009,SAN AGUSTIN,"587",MONTE EVEREST 618-A,"2",HU
19 034 024,SAN AGUSTIN,"260",M HIMALAYA 611,"2",HU
19 031 013,SAN AGUSTIN,"430",REAL SAN AGUSTIN 500,"1",C
19 031 014,,"445",,"1",C
19 034 035,RESID SAN AGUSTIN,"257",MONTES HIMALAYA 613,"0",HU
19 031 019,,"503",MONTES ALTOS M31 L19 RES SAN AGUSTI,"0",BU
19 031 010,RESID SAN AGUSTIN,"471",MONTE EVEREST 620,"2",HU
19 031 021,RESID SAN AGUSTIN,"482",MONTES ALTOS 617,"2",HU
19 031 011,SAN AGUSTIN,"451",MONTE EVEREST 622,"1",HU
19 034 041,SAN AGUSTIN,"262",MONTES ALTOS 614,"1",HU
19 034 008,RESID SAN AGUSTIN,"252",MONTES ALTOS 616,"2",HU
19 031 012,SAN AGUSTIN,"487",MONTE EVEREST 624,"2",HU
19 034 023,RESID SAN AGUSTIN,"256",M HIMALAYA 615,"2",HU
19 031 017,RESID SAN AGUSTIN,"471",MONTES ALTOS M31 L17,"0",BU
19 034 038,RESID SN AGUSTIN,"248",MONTES ALTOS L38 M34,"2",HU
19 031 032,RESID SAN AGUSTIN,"235",MONTES ALTOS 619,"2",HU
19 034 034,RESID SAN AGUSTIN,"261",MONTES HIMALAYA 617,"2",HU
