REGION,MANZANA,LOTE,SHAPE_AREA,NOMBRE_COL,CALLE,NIVELES,US_ACT2020,RML
"14","023","042",402.9712629406,FUENTES DEL VALLE,MONTE AVENTINO 118,"2",HU,14 023 042
"14","023","023",319.5347344383,FUENTES DEL VALLE,MONTE PALATINO 109,"4",HM,14 023 023
"01","204","016",360.1633933483,DEL VALLE,PRIVADA 1034-5,"2",HU,01 204 016
"01","204","012",145.5076005646,,PRIVADA,"2",HU,01 204 012
"01","204","014",142.2878195303,,PRIVADA,"2",HU,01 204 014
"13","205","024",436.9562201236,BOSQUES DEL VALLE,B DE TAHITI 505,"2",HU,13 205 024
"13","205","023",444.8106204414,BOSQUES DEL VALLE,B DE TAHITI 503,"2",HU,13 205 023
"13","205","018",550.8741133981,B DEL VALLE,AVE B DEL VALLE 518,"1",HU,13 205 018
"13","205","016",511.4182068635,B DEL VALLE,BOSQUES DEL VALLE 522,"2",HU,13 205 016
"13","205","010",454.9307882696,BOSQUES DEL VALLE,BOSQUES DE TAHITI 527,"2",HU,13 205 010
"13","205","011",514.4816678451,BOSQUES DEL VALLE,B DE TAHITI M 529,"1",HU,13 205 011
"14","023","003",324.5144844518,FUENTES DEL VALLE,,"2",HU,14 023 003
"14","023","039",307.6878935825,FUENTES DEL VALLE,M AVENTINO 108,"1",HU,14 023 039
"14","023","006",428.9581991111,FUENTES DEL VALLE,MONTE AVENTINO 122,"2",HU,14 023 006
"14","023","007",430.5366822362,FUENTES DEL VALLE,M AVENTINO 724,"2",HU,14 023 007
"14","023","025",548.2937513659,FUENTES DEL VALLE,MONTE PALATINO 113,"2",HU,14 023 025
"14","023","026",320.7401738234,FUENTES DEL VALLE,M PALATINO,"3",HU,14 023 026
"14","023","009",442.4106970175,FUENTES DEL VALLE,M AVENTINO 130,"2",HU,14 023 009
"14","023","053",344.1291313804,FUENTES DEL VALLE,MONTE PALATINO 119,"3",HU,14 023 053
"14","023","028",333.4900281068,FUENTES DEL VALLE,MONTE PALATINO,"1",HU,14 023 028
"14","023","011",541.2959143351,FUENTES DEL VALLE,M AVENTINO 134,"1",HU,14 023 011
"14","023","045",433.4518416231,FUENTES DEL VALLE,MONTE AVENTINO 138,"1",HU,14 023 045
"14","023","031",364.6218899094,FUENTES DEL VALLE,MONTE PALATINO 125-A,"3",HU,14 023 031
"14","023","014",693.3707303097,FUENTES DEL VALLE,M AVENTINO 140,"1",HU,14 023 014
"14","023","020",560.743232349,FUENTES DEL VALLE,,"3",HM,14 023 020
"14","070","014",1011.516430626,FUENTES DEL VALLE,,"15",HM,14 070 014
"13","205","013",536.5384770042,,SN JUAN 231 B DEL VALLE,"2",HU,13 205 013
"13","206","020",639.299649026,BOSQUES DEL VALLE,AV BOSQUES DEL VALLE 606,"1",HU,13 206 020
"13","206","022",471.1547153404,BOSQUES DEL VALLE,AVE SAN JUAN 234,"2",HU,13 206 022
"13","206","002",615.3379804803,,B DE TAHITI M 206 L 2,"0",BU,13 206 002
"13","206","019",640.9527266939,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE 610-B,"1",HU,13 206 019
"13","206","009",586.6177951568,BOSQUES DEL VALLE,BOSQUE DE TAHITI 633,"2",HU,13 206 009
"13","206","004",605.8405422437,BOSQUES DEL VALLE,BOSQUES DE TAHITI 613,"2",HU,13 206 004
"13","206","018",658.131427876,,AV B DEL VALLE 614 B DEL VALLE,"1",HU,13 206 018
"13","206","005",600.6091853561,,B DE TAHITI 617 B DEL VALLE,"2",HU,13 206 005
"13","206","006",590.7436508634,BOSQUES DEL VALLE,B DE TAHITI 621,"2",HU,13 206 006
"13","206","015",619.5998137089,B DEL VALLE,B DEL VALLE 626,"1",HU,13 206 015
"13","206","007",599.0995796961,,B DE TAHITI 625 B DEL VALLE,"2",HU,13 206 007
"13","206","008",596.10627787,BOSQUES DEL VALLE,B DE TAHITI 629,"2",HU,13 206 008
"13","206","014",598.0085395313,BOSQUES DEL VALLE,BOSQUES DEL VALLE 630,"1",HU,13 206 014
"01","204","013",149.8364207129,,PROL AV SAN PEDRO 1000 INT,"2",HU,01 204 013
"13","205","022",536.2911583338,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE NTE 510,"2",HU,13 205 022
"13","205","019",542.6816492849,BOSQUES DEL VALLE,BOSQUES DEL VALLE 516,"1",HU,13 205 019
"13","205","017",390.1098723935,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE 520,"1",HU,13 205 017
"13","205","015",455.94456636,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE 524,"1",HU,13 205 015
"13","205","014",390.3993561853,BOSQUES DEL VALLE,AVE SAN JUAN 526,"2",HU,13 205 014
"13","205","012",604.5080473758,BOSQUES DEL VALLE,BOSQUES DE TAHITI 531,"2",HU,13 205 012
"13","205","009",438.1941951233,BOSQUES DEL VALLE,B DE TAHITI 525,"2",HU,13 205 009
"13","205","008",796.7939127685,BOSQUES DEL VALLE,BOSQUES DE TAHITI 523,"2",HU,13 205 008
"13","205","006",321.0191078679,BOSQUES DEL VALLE,BOSQUES DE TOHITI 521,"2",HU,13 205 006
"13","205","007",795.6796868465,BOSQUES DEL VALLE,BOSQUES DE TAHITI 519,"2",HU,13 205 007
"13","205","001",525.7974341188,,B DE TAHITI L1 M205,"0",BU,13 205 001
"01","204","001",837.0390251099,DEL VALLE,RIO TIGRIS 101O,"1",HU,01 204 001
"01","204","009",355.5640861423,DEL VALLE,RIO TIGRIS Y PRIVADA 1034-1,"2",HU,01 204 009
"01","204","017",355.7286831009,DEL VALLE,RIO TIGRIS 1034-6,"2",HU,01 204 017
"01","204","005",934.2985401173,DEL VALLE,RIO TIGRIS SUR 1030,"1",HU,01 204 005
"01","204","003",785.9366566093,,,"2",HM,01 204 003
"01","204","002",259.912861212,DEL VALLE,PROL SAN PEDRO 1000 INT,"2",HU,01 204 002
"14","023","033",657.8631835997,FUENTES DEL VALLE,MONTE PALATINO,"2",HU,14 023 033
"14","023","032",822.9329201149,FUENTES DEL VALLE,MONTE PALATINO 103,"2",HU,14 023 032
"14","023","029",686.2206104647,FUENTES DEL VALLE,MONTE PALATINO 121,"3",HU,14 023 029
"14","023","027",684.3869352341,FUENTES DEL VALLE,MONTE PALATINO 117,"2",HU,14 023 027
"14","023","024",700.6045205161,FUENTES DEL VALLE,MONTE PALATINO 111,"2",HU,14 023 024
"14","023","058",374.5136955167,FUENTES DEL VALLE,MONTE PALATINO 109-A,"2",HU,14 023 058
"14","023","038",491.1620952657,FUENTES DEL VALLE,MONTE PALATINO 107,"2",HU,14 023 038
"14","023","021",415.057081788,FUENTES DEL VALLE,MONTE PALATINO L 314 M 23,"0",BU,14 023 021
"14","023","001",306.5466738763,FUENTES DEL VALLE,MONTE PLATINO 100,"3",HM,14 023 001
"14","023","002",512.6959705799,FUENTES DEL VALLE,M AVENTINO 110,"2",HU,14 023 002
"01","183","016",46810.30894955,DEL VALLE,VASCONCELOS OTE 110,"0",S,01 183 016
"01","183","001",958.5433742462,DEL VALLE,RIO TIGRIS 175,"2",HU,01 183 001
"01","183","031",338.938103184,DEL VALLE,PRIVADA TIBER 128,"2",HU,01 183 031
"01","183","030",208.7739187065,DEL VALLE,PRIVADA TIBER 130,"2",HU,01 183 030
"01","183","015",983.0569795176,DEL VALLE OTE,PRIV RIO TIBER OTE 132,"2",HU,01 183 015
"16","051","036",816.5125317733,COLONIAL DE SN ANGEL,AVE SAN ANGEL L36 M51,"0",BU,16 051 036
"16","051","035",860.5629593102,COLONIAL SAN ANGEL,AVE SAN ANGEL L35 M51,"0",BU,16 051 035
"16","051","030",1551.188031443,COLINAS DE SAN ANGEL,TEOTIHUACAN S/N,"0",HM,16 051 030
"01","197","015",565.5323566903,DEL VALLE,PRIV RIO MOLDAY 101,"2",HU,01 197 015
"01","197","013",641.5732152968,DEL VALLE,RIO TIGRIS 1011,"1",HU,01 197 013
"01","196","001",559.3279939327,FATIMA,PROL RIO BRENTA 118,"2",HU,01 196 001
"01","196","004",871.8442964318,DEL VALLE,PROL RIO BRENTA 128,"1",HU,01 196 004
"01","196","006",783.5612279335,,RIO VILLAGRAN L 6 M 7,"2",HU,01 196 006
"01","196","014",285.6278455785,FATIMA,RIO PURIFICACION 819,"2",HU,01 196 014
"01","196","007",273.5664392473,FATIMA,PURIFICACION 815,"2",HU,01 196 007
"01","196","005",1019.713996936,,,"0",BU,01 196 005
"01","196","008",6088.656748208,,RIO PURIFICACION,"0",EA,01 196 008
"01","206","001",852.697880331,VALLE SECT FATIMA,VILLAGRAN 700,"2",HU,01 206 001
"16","051","032",710.8668144343,COLONIAL DE SAN ANGE,AVE SAN ANGEL L32 M51,"0",BU,16 051 032
"01","206","002",868.3630882882,,VILLAGRAN L2,"2",HU,01 206 002
"01","183","007",696.0947998222,DEL VALLE,PROL RIO TIBER,"2",HU,01 183 007
"01","183","029",297.2738271372,VALLE,PRIV RIO TIBER OTE 112,"2",HU,01 183 029
"01","186","006",835.5806347976,DEL VALLE,RIO TIBER OTE 10,"2",HU,01 186 006
"01","186","002",752.7395361314,DEL VALLE,RIO TIGRIS Y RIO TIBER 100,"2",HU,01 186 002
"01","186","001",813.9389324368,DEL VALLE,RIO TIGRIS Y RIO EBRO,"1",HU,01 186 001
"01","205","004",367.2007776107,FATIMA,RIO VILLAGRAN 601,"2",HU,01 205 004
"01","183","010",585.7069413005,,RIO EBRO 137,"2",HU,01 183 010
"01","183","009",1185.980064267,DEL VALLE,RIO TIBER 135,"1",HU,01 183 009
"01","183","006",297.0685791009,,RIO EBRO 127,"2",HU,01 183 006
"01","183","005",361.5440495813,DEL VALLE,RIO EBRO 123,"2",HU,01 183 005
"01","205","001",772.8479290031,,RIO VILLAGRAN 629,"1",HU,01 205 001
"01","205","008",603.2356851485,FATIMA,RIO VILLAGRAN 619,"1",BU,01 205 008
"01","183","019",8515.218586797,DEL VALLE,AV. VASCONCELOS No. 150 OTE.,"0",M1,01 183 019
"01","183","004",387.0189631415,DEL VALLE,RIO TIBER OTE 113,"2",HU,01 183 004
"01","183","002",570.4639890737,FATIMA,RIO TIBER 109,"1",HU,01 183 002
"01","183","003",383.6106370984,DEL VALLE,RIO TIBER OTE 111,"2",HU,01 183 003
"01","183","021",317.5323592065,FATIMA,RIO EBRO 141,"1",HU,01 183 021
"01","183","013",512.4242669992,DEL VALLE,RIO TIBER 126,"1",HU,01 183 013
"01","183","028",295.4926433951,DEL VALLE,PRIV RIO TIBER OTE 118,"2",HU,01 183 028
"01","183","027",289.2129865189,FATIMA,EBRO 133,"2",HU,01 183 027
"01","183","008",290.4020132763,FATIMA,RIO EBRO,"2",HU,01 183 008
"01","186","004",755.7730359402,DEL VALLE,RIO TIBER 102,"2",HU,01 186 004
"01","186","007",489.3629504062,DEL VALLE,RIO EBRO OTE 119,"1",HU,01 186 007
"01","186","003",493.331080147,,RIO EBRO OTE 117 DEL VALLE,"2",HU,01 186 003
"01","186","005",505.5121203101,,RIO EBRO 121 DEL VALLE,"1",HU,01 186 005
"01","205","006",604.2016751092,,RIO VILLAGRAN 609 FATIMA,"1",HU,01 205 006
"01","205","007",614.0137408549,FATIMA,RIO VILLAGRAN 611,"2",HU,01 205 007
"01","205","009",556.1016256849,FATIMA,RIO EBRO OTE 204,"2",HU,01 205 009
"01","205","003",625.1837361419,DEL VALLE,RIO VILLAGRAN 621,"2",HU,01 205 003
"01","205","002",567.0121560986,FATIMA,RIO VILLAGRAN 625,"1",HU,01 205 002
"01","188","012",1551.477740849,,RIO EBRO 130,"2",HU,01 188 012
"01","188","007",909.5999826703,FATIMA,RIO EBRO 144,"2",HU,01 188 007
"01","188","019",904.8603234749,,RIO GANGES 616,"1",HU,01 188 019
"01","188","017",772.7700232143,,RIO GANGES,"1",HU,01 188 017
"01","188","003",752.2411381226,DEL VALLE,RIO GANJES 15,"1",HU,01 188 003
"01","188","005",735.7300397855,,,"1",HU,01 188 005
"01","188","020",311.2219573193,DEL VALLE,RIO EBRO 14,"2",HU,01 188 020
"01","188","016",764.9195923462,FATIMA,RIO GANGES 35,"2",HU,01 188 016
"01","188","010",787.4614292186,,RIO EBRO 136,"1",HU,01 188 010
"01","188","004",377.6419500048,DEL VALLE,RIO EBRO OTE 104,"1",HU,01 188 004
"01","207","001",849.2694337692,JERONIMO SILLER,SIERRA MORENA 100,"2",HU,01 207 001
"01","195","007",578.6098884492,,RIO GANGES,"2",HU,01 195 007
"01","195","010",745.0863764454,,RIO GANGES 20 FRACC FATIMA,"1",HU,01 195 010
"01","195","005",774.1966152399,,PROL RIO BRENTA 117,"1",HU,01 195 005
"01","193","006",401.5527436384,DEL VALLE,GANGES 16,"2",HU,01 193 006
"01","193","005",745.2536544167,,RIO BRENTA 115 DEL VALLE,"2",HU,01 193 005
"01","195","004",749.6893984762,DEL VALLE,PROL RIO BRENTA OTE 119,"2",HU,01 195 004
"01","195","009",377.964168779,DEL VALLE,RIO GANGES 124,"1",HU,01 195 009
"01","195","008",575.0687348657,DEL VALLE,RIO GANGES 126,"1",HU,01 195 008
"01","197","001",469.0568583139,DEL VALLE,RIO BRENTA OTE 110,"2",HU,01 197 001
"01","197","003",1539.194450475,,PROL SN PEDRO 1003,"1",HU,01 197 003
"01","197","007",737.3567223511,VALLE SECTOR FATIMA,PURIFICACION 806,"1",HU,01 197 007
"01","197","002",1486.508451216,,PROL SN PEDRO 1005,"1",HU,01 197 002
"01","197","008",682.5579096974,FATIMA,RIO PURIFICACION 808,"1",HU,01 197 008
"01","197","006",717.5055068237,DEL VALLE,RIO PURIFICACION 804,"2",HU,01 197 006
"01","196","002",359.2081282866,DEL VALLE,PROL RIO BRENTA 120,"1",HU,01 196 002
"01","196","012",358.083884218,,RIO BRENTA 122 FATIMA,"1",HU,01 196 012
"01","196","003",315.5681826803,,RIO BRENTA OTE 124 DEL VALLE,"1",HU,01 196 003
"01","196","013",310.2023885757,DEL VALLE,RIO BRENTA 126,"2",HU,01 196 013
"01","196","016",643.0240716574,,,"0",HU,01 196 016
"01","196","015",642.3938128117,,,"0",HU,01 196 015
"01","206","003",895.2861545884,FATIMA,RIO VILLAGRAN 750,"2",HM,01 206 003
"01","207","002",522.8799297457,DEL VALLE,RIO VILLAGRAN 822,"2",HU,01 207 002
"01","207","003",330.0360033027,FATIMA,VILLAGRAN 833,"2",HU,01 207 003
"01","207","005",271.0926484346,DEL VALLE,RIO VILLAGRAN 811,"2",HU,01 207 005
"01","102","022",1012.755097441,DEL VALLE,CALZADA DEL VALLE 429,"4",S,01 102 022
"01","102","020",2973.102908181,DEL VALLE,CALZ DEL VALLE 409,"4",C,01 102 020
"01","102","007",1207.373174531,,RIO DE LA PLATA 404 AMP V STA ENGRA,"1",HU,01 102 007
"01","102","006",248.3487680461,V SANTA ENGRACIA,CALZ DEL VALLE OTE 417,"2",S,01 102 006
"01","102","015",255.578489175,VALLE STA ENGRACIA,RIO DE LA PLATA 406,"2",HU,01 102 015
"01","102","017",251.9431800919,VALLES DE STA ENGRAC,CALZADA DEL VALLE 419,"2",S,01 102 017
"01","102","018",250.8276832056,DEL VALLE,RIO DE LA PLATA OTE 408,"2",HU,01 102 018
"01","102","005",495.9704716452,VAQQE SANTA ENGRACIA,CALZADA DEL VALLE 421,"2",HM,01 102 005
"01","102","009",501.758382848,VALLE SANTA ENGRACIA,DE LA PLATA Y CHIPINQUE,"2",HM,01 102 009
"01","102","004",249.9804251837,VALLE STA ENGRACIA,CALZ DEL VALLE OTE 423,"2",S,01 102 004
"01","102","010",245.8544025427,SANTA ENGRACIA,DE LA PLATA 442,"2",HU,01 102 010
"01","102","034",242.2252206344,DEL VALLE,CALZ DEL VALLE 433,"2",S,01 102 034
"01","102","019",254.3721532549,DEL VALLE,RIO DE LA PLATA 444,"2",HU,01 102 019
"01","102","035",259.5693441485,SANTA ENGRACIA,CALZ DEL VALLE L35 M102,"2",S,01 102 035
"01","102","011",520.5628678342,DEL VALLE,RIO DE LA PLATA L11,"0",S,01 102 011
"14","038","013",354.6620511621,FUENTES DEL VALLE,MONTE AVENTINO 326,"0",A,14 038 013
"14","038","012",348.2114953368,FUENTES DEL VALLE,M AVENTINO 322 F DEL VALLE,"2",HU,14 038 012
"14","038","036",438.7224194097,FUENTES DEL VALLE,M AVENTINO 318,"2",HU,14 038 036
"14","034","020",377.8889975218,FUENTES DEL VALLE,M PALATINO 254 VALLE,"1",HU,14 034 020
"14","034","048",538.1866935083,FUENTES DEL VALLE,MONTE AVENTINO 456,"2",HU,14 034 048
"01","023","001",628.5925923058,DEL VALLE,RIO GUADALQUIVIR 301,"2",S,01 023 001
"01","023","011",620.4986671663,DEL VALLE,R MISSOURI 302,"2",HU,01 023 011
"01","034","002",342.7155956875,DEL VALLE,RIO GUADALQUIVIR OTE 302,"2",HU,01 034 002
"14","052","001",7308.318575721,FUENTES DEL VALLE,VIA ROMULO L1 M52,"0",EA,14 052 001
"14","042","001",10918.27257949,FUENTES DEL VALLE,AV FUENTES DEL VALLE L1 M42,"0",EA,14 042 001
"14","037","001",12433.09985523,FUENTES DEL VALLE,AV FUENTES DEL VALLE L1 M37,"0",EA,14 037 001
"14","045","013",905.3211579888,FUENTES DEL VALLE,FUENTES DEL VALLE SUR 606,"2",S,14 045 013
"14","045","029",341.2731913982,FUENTES DEL VALLE,,"2",HU,14 045 029
"14","047","018",588.7050339254,FUENTES DEL VALLE,VIA ROMULO 609,"1",HU,14 047 018
"14","047","019",737.7261509493,,VIA ROMULO 611,"1",HU,14 047 019
"14","047","022",484.8995560156,FUENTES DEL VALLE,VIA ROMULO 615,"2",HU,14 047 022
"14","047","023",760.7275112693,FUENTES DEL VALLE,VIA ROMULO 617,"1",HU,14 047 023
"14","047","008",384.8620637221,FUENTES DEL VALLE,VIA ROMULO 621,"2",HU,14 047 008
"14","047","025",491.7180230575,FUENTES DEL VALLE,VIA ROMULO OTE 625 Y 623,"2",S,14 047 025
"14","047","027",248.2990252264,FUENTES DEL VALLE,VIA ROMULO 629,"2",HU,14 047 027
"14","047","037",347.2339784064,FUENTES DEL VALLE,AV FUNETES DEL VALLE 670,"2",HU,14 047 037
"14","047","036",249.3686381548,FUENTES DEL VALLE,VIA ROMULO 631,"2",HM,14 047 036
"14","047","041",296.2773870756,FUENTES DEL VALLE,VIA SERVIO TULIO 413,"2",HU,14 047 041
"14","047","044",257.5491934148,FUENTES DEL VALLE,VIA SERVIO TULIO,"2",HU,14 047 044
"14","043","026",834.9988320833,FUENTES DEL VALLE,AV F DEL VALLE 576,"2",HU,14 043 026
"14","043","013",474.9544735671,FUENTES DEL VALLE,VIA TRIONFA 419 A,"1",HU,14 043 013
"14","043","017",207.7798765547,FUENTES DEL VALLE,AVE FUENTES DEL VALLE S/N,"2",HU,14 043 017
"01","016","019",460.1811609763,,RIO PANUCO OTE 229 DEL VALLE,"1",HU,01 016 019
"14","065","051",247.5044125676,,SAN LORENZO 629 L VALLE,"3",S,14 065 051
"14","065","032",244.3321046136,FUENTES DEL VALLE,SAN LORENZO 627,"1",HU,14 065 032
"14","065","031",366.9331647819,,SAN LORENZO 625,"1",BU,14 065 031
"14","065","030",360.1716298438,DEL VALLE,SAN LORENZO 623,"1",C,14 065 030
"14","065","009",489.4304852927,,VIA SAVOTINO 618,"1",HU,14 065 009
"14","065","029",373.8093591333,,SAN LORENZO 621,"1",S,14 065 029
"14","065","028",366.8014639412,,SAN LORENZO 619,"1",HU,14 065 028
"14","065","008",451.4550875513,DEL VALLE,VIA SAVOTINO 616,"1",HU,14 065 008
"14","065","027",372.5675131416,,SAN LORENZO 617,"1",S,14 065 027
"14","065","026",373.586303349,,SAN LORENZO 615,"1",S,14 065 026
"14","065","007",460.5079249096,FUENTES DEL VALLE,VIA SAVOTINO 614,"1",HU,14 065 007
"14","065","006",457.1005893502,FUENTES DEL VALLE,VIA SAVOTINO 612,"1",HU,14 065 006
"14","065","025",370.898553714,DEL VALLE,SAN LORENZO 613,"0",S,14 065 025
"14","065","024",374.6458253976,,SAN LORENZO 611,"2",S,14 065 024
"14","065","005",451.1574271688,,VIA SAVOTINO 610,"1",HU,14 065 005
"14","064","020",459.3624327766,FUENTES DEL VALLE,SAN LORENZO 513 F VALLE,"1",HU,14 064 020
"14","064","008",403.7588681364,FUENTES DEL VALLE,VIA SAVOTINO 516,"2",HU,14 064 008
"14","064","036",227.0751200764,FUENTES DEL VALLE,,"2",HU,14 064 036
"14","064","007",409.635192,FUENTES DEL VALLE,VIA SAVOTINO 514,"1",HU,14 064 007
"14","064","019",227.3810794978,FUENTES DEL VALLE,R SAN LORENZO 511 A Y B,"2",HU,14 064 019
"14","064","018",452.0650632382,FUENTES DEL VALLE,R SAN LORENZO 509 A 509 B,"2",HU,14 064 018
"14","064","006",400.4641030228,FUENTES DEL VALLE,VIA SAVOTINO 512,"2",HU,14 064 006
"14","064","005",397.5418310129,FUENTES DEL VALLE,VIA SAVOTINO 510,"2",HU,14 064 005
"14","064","035",230.3674513729,FUENTES DEL VALLE,RIO SAN LORENZO 507,"2",HU,14 064 035
"14","064","017",230.8818278317,FUENTES DEL VALLE,RIO SAN LORENZO 507,"2",HU,14 064 017
"14","064","016",234.9460409348,,,"2",HU,14 064 016
"14","064","004",414.9747097303,FUENTES DEL VALLE,VIA SAVOTINO 508,"1",HU,14 064 004
"01","100","028",1029.244788332,VALLE ORIENTE,CALZADA DEL VALLE 275,"2",C,01 100 028
"01","100","017",713.5221911532,DEL VALLE,RIO DE LA PLATA 250,"2",HU,01 100 017
"01","100","020",612.2159169593,DEL VALLE,CALZ DEL VALLE OTE 281,"2",C,01 100 020
"01","100","019",660.2874405179,DEL VALLE,RIO DE LA PLATA 258,"0",S,01 100 019
"01","100","030",671.2001910815,DEL VALLE,RIO DE LA PLATA 254,"2",HU,01 100 030
"01","100","018",669.36555868,VALLE,CALZADA DEL VALLE 279,"2",C,01 100 018
"01","100","001",910.6916275482,DEL VALLE,CALZADA DEL VALLE 201,"2",C,01 100 001
"01","100","009",2089.767051073,DEL VALLE,CALZADA DEL VALLE 255 DEL VALLE,"3",S,01 100 009
"01","100","010",1141.734530548,DEL VALLE,RIO DE LA PLATA 206,"1",C,01 100 010
"01","100","012",1017.49529611,DEL VALLE,RIO DE LA PLATA OTE 208,"1",M1,01 100 012
"01","100","016",725.8995817799,DEL VALLE,RIO DE LA PLATA 248 VALLE,"2",HM,01 100 016
"01","083","032",220.1668285415,DEL VALLE,RIO HUDSON,"0",S,01 083 032
"01","083","018",228.2452594364,DEL VALLE,RIO HUDSON 360,"0",S,01 083 018
"01","130","002",654.9890315617,DEL VALLE,MOCTEZUMA 301 Y DANUBIO,"1",HU,01 130 002
"01","130","030",248.6318069268,DEL VALLE,RIO VOLGA 303,"0",HU,01 130 030
"01","130","005",497.6607083007,DEL VALLE,RIO DANUBIO 318,"2",HU,01 130 005
"01","130","028",330.2000781527,DEL VALLE,RIO VOLGA 305 DEL VALLE,"0",HU,01 130 028
"01","130","018",486.5833277005,DEL VALLE,RIO DANUBIO 322,"2",HU,01 130 018
"01","130","019",499.0109155949,DEL VALLE,R DANUBIO 328,"2",HU,01 130 019
"01","130","015",498.47338951,DEL VALLE,RIO VOLGA 311 DEL VALLE,"1",HU,01 130 015
"01","130","020",493.3570255139,DEL VALLE,RIO DANUBIO 330,"2",HU,01 130 020
"01","130","007",788.333530679,DEL VALLE,RIO VOLGA 313,"1",HU,01 130 007
"01","130","021",500.4523677917,DEL VALLE,RIO DANUBIO OTE 340 VALLE,"1",HU,01 130 021
"01","130","022",495.3215012688,DEL VALLE,RIO DANUBIO OTE 350,"2",HU,01 130 022
"01","130","014",323.8040732091,DEL VALLE,RIO VOLGA 325 DEL VALLE,"2",HU,01 130 014
"01","130","023",504.15496453,DEL VALLE,RIO DANUBIO L16 M 117,"0",S,01 130 023
"01","130","017",389.4213469447,DEL VALLE,RIO VOLGA 329 VALLE,"1",HU,01 130 017
"01","130","008",601.1154126469,DEL VALLE,RIO VOLGA 333,"2",HU,01 130 008
"01","130","024",507.8344850298,DEL VALLE,RIO DANUBIO L18 M 117,"0",S,01 130 024
"01","083","017",457.9612645738,DEL VALLE,RIO HUDSON 350,"1",HM,01 083 017
"01","083","008",536.2532487805,DEL VALLE,RIO HUDSON 322,"1",S,01 083 008
"01","083","020",451.452610376,DEL VALLE,RIO HUDSON 340,"1",HU,01 083 020
"01","083","013",451.3014508114,DEL VALLE,RIO HUDSON 330,"1",HU,01 083 013
"01","083","031",511.4144440635,VALLE,RIO MANZANARES,"0",S,01 083 031
"01","083","024",506.9282619576,DEL VALLE,RIO MANZANARES 321,"3",M1,01 083 024
"01","083","010",535.7928135353,DEL VALLE,RIO HUDSON 326 DEL VALLE,"1",S,01 083 010
"01","083","006",521.6936860484,DEL VALLE,RIO HUDSON 320 DEL VALLE,"1",S,01 083 006
"01","083","027",534.6274269855,DEL VALLE,RIO MANZANARES 313,"2",S,01 083 027
"01","083","005",398.8095423204,DEL VALLE,RIO HUDSON 308,"1",HU,01 083 005
"01","083","004",403.8911154171,DEL VALLE,RIO HUDSON 306,"1",HU,01 083 004
"01","083","028",507.1383623684,DEL VALLE,RIO MANZANARES 311,"1",HU,01 083 028
"01","083","002",385.2914865605,DEL VALLE,RIO HUDSON 302,"1",HU,01 083 002
"01","083","015",486.8544182349,DEL VALLE,RIO MANZANARES 307,"2",HM,01 083 015
"01","083","001",378.8340837541,DEL VALLE,RIO MOCTEZUMA NTE 303,"1",S,01 083 001
"01","130","016",402.7275835245,DEL VALLE,RIO VOLGA OTE 335,"1",S,01 130 016
"01","130","011",515.5170477956,DEL VALLE,RIO VOLGA 321,"2",HM,01 130 011
"01","119","021",514.0163249863,DEL VALLE,,"2",S,01 119 021
"01","119","022",513.9906889577,DEL VALLE,,"2",S,01 119 022
"01","119","015",274.1871332619,DEL VALLE,RIO DANUBIO 325,"2",HU,01 119 015
"01","119","003",533.7620517616,DEL VALLE,RIO CAURA L3 M119 DEL VALLE,"0",S,01 119 003
"01","119","005",271.2667169006,DEL VALLE,RIO DANUBIO 327,"2",HU,01 119 005
"01","119","006",255.2495153978,DEL VALLE,RIO DANUBIO 343,"2",EC,01 119 006
"01","117","001",559.1508468117,DEL VALLE,RIO MOCTEZUMA 103,"2",S,01 117 001
"01","046","019",796.8061657916,DEL VALLE,RIO AMAZONAS 444,"1",C,01 046 019
"01","046","002",673.9559885029,DEL VALLE,RIO AMAZONAS 404,"2",S,01 046 002
"01","102","024",488.4443774254,,CALZ DEL VALLE 423 VALLE,"2",C,01 102 024
"01","102","025",447.7771082231,DEL VALLE,CALZ DEL VALLE 423,"2",C,01 102 025
"01","102","027",493.1219631575,DEL VALLE,RIO DE LA PLATA S/N,"0",S,01 102 027
"01","102","023",1004.797186713,DEL VALLE,CALZ DEL VALLE 102,"2",S,01 102 023
"01","083","003",383.1060238999,DEL VALLE,RIO HUDSON 304,"1",HU,01 083 003
"01","083","029",525.0205598794,DEL VALLE,RIO MANZANARES 309 VALLE,"2",S,01 083 029
"01","081","002",522.0832683761,DEL VALLE,RIO MISSISSIPPI 308,"2",S,01 081 002
"01","081","003",1043.030496766,DEL VALLE,RIO HUDSON 305,"2",HU,01 081 003
"01","081","004",523.7243060504,DEL VALLE,RIO MISSISSIPPI 310,"1",C,01 081 004
"01","081","007",524.5333704608,DEL VALLE,RIO MISSISSIPPI 320 DEL VALLE,"2",HU,01 081 007
"01","081","010",583.9778557033,DEL VALLE,RIO HUDSON 333 OTE,"1",HU,01 081 010
"01","081","011",535.219011412,DEL VALLE,RIO MISSISSIPPI OTE 328 VALLE,"1",HU,01 081 011
"01","081","012",529.2387530877,DEL VALLE,RIO HUDSON 369 DEL VALLE,"1",HU,01 081 012
