REGION,MANZANA,LOTE,SHAPE_Area,RML,NOMBRE_COL,CALLE,NIVELES,US_ACT2016
"30","010","011",81.2396411457,30 010 011,,PRISCILIANO SILLER 158 GZA,"2",HU
"30","010","009",79.0933148272,30 010 009,,P SILLER 154,"2",HU
"30","010","010",79.2768073876,30 010 010,,PRISCILIANO SILLER 156,"2",HU
"30","010","008",80.1613029724,30 010 008,CONJ HAB GARZA AYALA,PRISCILIANO SILLER 152,"2",HU
"30","010","007",82.2566631346,30 010 007,LAZARO GARZA AYALA,PRISCILIANO SILLER 150,"2",HU
"30","010","006",80.839249738,30 010 006,GARZA AYALA,PRISCILIANO SILLER 148,"2",HU
"30","010","005",80.3830067498,30 010 005,GARZA AYALA,PRISCILIANO SILLER 146,"2",HM
"30","010","004",77.5575919227,30 010 004,GARZA AYALA,PRISCILIANO SILLER 144,"2",HU
"30","010","003",82.0826998284,30 010 003,GARZA AYALA,,"2",HU
"30","025","009",130.374053711,30 025 009,CONJ HAB GARZA AYALA,PRISCILIANO SILLER 116,"2",HU
"30","025","008",123.39940131,30 025 008,,PRISCILIANO SILLER 114 G AY,"2",HU
"30","025","007",137.845695263,30 025 007,GARZA AYALA,PRISCILIANO SILLER 112,"2",HU
"30","025","006",113.399906103,30 025 006,GARZA AYALA,PRISCILIANO SILLER 110 G AY,"2",HU
"30","033","012",176.87967446,30 033 012,VALLE DE VASCONCELOS,JUSTO SIERRA 122,"2",HU
"30","033","013",177.879335635,30 033 013,VALLE DE VASCONCELOS,JUSTO SIERRA 124,"2",HU
"30","033","014",180.69437403,30 033 014,VALLE DE VASCONCELOS,JUSTO SIERRA 126,"2",HU
"30","033","015",177.69686162,30 033 015,VALLE DE VASCONCELOS,JUSTO SIERRA 128,"2",HU
"30","033","016",178.493826713,30 033 016,VALLE DE VASCONCELOS,JUSTO SIERRA 130,"2",HU
"30","033","017",176.802804363,30 033 017,VALLE DE VASCONCELOS,JUSTO SIERRA 132,"2",HU
"30","033","020",199.831474068,30 033 020,VALLE DE VASCONCELOS,JUSTO SIERRA 138,"2",HU
"30","033","022",132.82731556,30 033 022,VALLE DE VASCONCELOS,JUSTO SIERRA 142,"2",HU
"30","029","007",147.032441527,04 615 009,,,"0",BU
"30","029","006",138.445875517,04 615 008,,,"2",HU
"30","029","005",133.915315751,04 615 007,,,"3",HU
"30","029","003",137.803573594,04 615 005,,,"3",HU
"30","026","014",117.751292521,30 026 014,VALLE DE VASCONCELOS,PRICILIANO SILLER 326,"2",HU
"30","026","013",122.255221249,30 026 013,VALLE DE VASCONCELOS,PRISCILIANO SILLER 324,"2",HU
"30","026","012",117.935349491,30 026 012,VALLE DE VASCONCELOS,PRICILIANO SILLER 322,"2",HU
"30","026","011",117.204577767,30 026 011,VALLE DE VASCONCELOS,PRICILIANO SILLER 320,"2",HU
"30","026","010",118.490148446,30 026 010,VALLE DE VASCONCELOS,PRICILIANO SILLER 318,"2",HU
"30","026","009",118.899187271,30 026 009,VALLE DE VASCONCELOS,PRICILIANO SILLER 316,"2",HU
"30","026","008",120.60423119,30 026 008,VALLE DE VASCONCELOS,PRISCILIANO SILLER 314,"2",HU
"30","026","007",117.426350457,30 026 007,VALLE DE VASCONCELOS,PRICILIANO SILLER 312,"2",HU
"30","026","006",119.742860709,30 026 006,VALLE DE VASCONCELOS,PRICILIANO SILLER 310,"2",HU
"30","026","005",120.433265917,30 026 005,VALLE DE VASCONCELOS,PRICILIANO SILLER 308,"2",HU
"30","026","004",117.611660448,30 026 004,VALLE DE VASCONCELOS,PRICILIANO SILLER 306,"2",HU
"30","026","003",120.401056158,30 026 003,VALLE DE VASCONCELOS,PRICILIANO SILLER 304,"2",HU
"30","026","002",117.083111205,30 026 002,VALLE DE VASCONCELOS,PRICILIANO SILLER 302,"2",HU
"30","010","040",81.484811381,30 010 040,,CALLE 4 L40 M10,"1",HU
"30","010","041",83.9154138976,30 010 041,,CALLE 4 L41 M10,"1",HU
"30","010","036",100.164735539,30 010 036,,,"0",HU
"30","010","035",82.3526375987,30 010 035,,PRISCILIANO SILLER 206,"2",HU
"30","010","034",76.149346978,30 010 034,,PRISCILIANO SILLER 204,"2",HU
"30","010","033",77.6775008364,30 010 033,GARZA AYALA,PRISCILIANO SILLER 202,"2",HU
"30","010","032",75.8681601786,30 010 032,LAZARO GARZA AYALA,PRISCILIANO SILLER 200,"2",HU
"30","010","031",75.8648333981,30 010 031,CONJ HAB GARZA AYALA,,"2",HU
"30","010","030",75.3948779588,30 010 030,GARZA AYALA,,"2",HU
"30","010","028",72.565452573,30 010 028,CONJ HAB GARZA AYALA,PRISCILIANO SILLER 192,"2",HU
"30","010","027",77.8699666205,30 010 027,GARZA AYALA,PRISCILIANO SILLER 190,"2",HU
"30","010","026",77.0483832214,30 010 026,GARZA AYALA,,"2",HU
"30","010","025",81.3394913955,30 010 025,,,"2",HU
"30","010","024",81.3866010311,30 010 024,GARZA AYALA,,"2",HU
"30","010","023",82.1330730436,30 010 023,GARZA AYALA,PRISCILIANO SILLER 162,"2",HU
"30","010","022",83.1595659986,30 010 022,CONJ HAB GARZA AYALA,,"2",HU
"30","010","021",87.9403830089,30 010 021,,PRISCILIANO SILLER 178,"2",HU
"30","010","020",86.4874533318,30 010 020,GARZA AYALA,PRISCILIANO SILLER 176,"2",HU
"30","010","019",81.077965384,30 010 019,GARZA AYALA,PRICILIANO SILLER 174,"2",HU
"30","010","018",80.4665257977,30 010 018,CONJ HAB GARZA AYALA,PRISCILIANO SILLER 172,"2",HU
"30","010","017",78.8760617207,30 010 017,GARZA AYALA,,"2",HU
"30","010","016",80.2425635569,30 010 016,CONJ HAB GARZA AYALA,PRISCILIANO SILLER 168,"2",HU
"30","010","015",80.1006370587,30 010 015,GARZA AYALA,PRISCILIANO SILLER 166,"2",HU
"30","036","001",115.82053863,30 036 001,,,"0",BU
"30","036","002",65.9478211567,30 036 002,VALLE DE VASCONCELOS,L GARZA AYALA 1227,"2",HU
"30","036","007",112.37900635,30 036 007,VALLE DE VASCONCELOS,L GARZA AYALA 1217,"2",HU
"30","036","008",124.977982746,30 036 008,VALLE DE VASCONCELOS,L GARZA AYALA 1215,"2",HU
"30","036","009",121.487448915,30 036 009,VALLE DE VASCONCELOS,L GARZA AYALA 1213,"2",HU
"30","036","010",127.618912177,30 036 010,VALLE DE VASCONCELOS,LAZARO GARZA AYALA 1211,"2",HU
"30","036","012",124.729165155,30 036 012,VALLE DE VASCONCELOS,LAZARO GARZA AYALA 1207,"2",HU
"30","036","013",118.448622793,30 036 013,VALLE DE VASCONCELOS,L GARZA AYALA 1205,"2",HU
"30","036","015",283.687408495,30 036 015,VALLE DE VASCONCELOS,L GARZA AYALA L15 M11,"0",BU
"30","036","004",99.4863764681,30 036 004,VALLE DE VASCONCELOS,L GARZA AYALA 1223,"2",HU
"30","036","005",107.883039297,30 036 005,VALLE DE VASCONCELOS,L GARZA AYALA 1221,"2",HU
"30","036","011",130.254701531,30 036 011,VALLE DE VASCONCELOS,L GARZA AYALA 1209,"2",HU
"30","036","014",133.652142494,30 036 014,VALLE DE VASCONCELOS,L GARZA AYALA 1203,"2",HU
"30","036","003",83.9823972142,30 036 003,VALLE DE VASCONCELOS,LAZARO GARZA AYALA 1225,"2",HU
"30","036","006",109.525801385,30 036 006,VALLE DE VASCONCELOS,L GARZA AYALA 1219,"2",HU
"30","011","001",175.853997497,30 011 002,,,"0",HU
"30","023","009",242.663824633,30 023 010,,,"2",HU
"30","033","001",284.978730514,30 033 001,VALLE DE VASCONCELOS,JUSTO SIERRA 100,"2",HU
"30","033","008",197.216543462,30 033 008,VALLE DE VASCONCELOS,JUSTO SIERRA 114,"2",HU
"30","033","009",178.664523227,30 033 009,VALLE DE VASCONCELOS,JUSTO SIERRA 116,"2",HU
"30","033","018",305.762478013,30 033 018,VALLE DE VASCONCELOS,JUSTO SIERRA 134,"2",HU
"30","033","024",127.802398086,30 033 024,VALLE DE VASCONCELOS,JUSTO SIERRA 146,"2",HU
"30","031","001",5287.03085229,30 031 001,,,"0",EA
"30","029","001",271.698528505,30 029 001,,,"0",HU
"30","029","002",159.26307367,04 615 004,,,"2",HU
"30","032","029",121.113911433,30 032 029,VALLE DE VASCONCELOS,JUSTO SIERRA 215,"2",HU
"30","032","030",119.492305322,30 032 030,VALLE DE VASCONCELOS,JUSTO SIERRA 213,"2",HU
"30","032","008",118.096452773,30 032 008,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 414,"2",HU
"30","032","007",116.186200652,30 032 007,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 412,"2",HU
"30","032","031",121.077043829,30 032 031,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 211,"2",HU
"30","032","006",117.393334923,30 032 006,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 410,"2",HU
"30","032","032",120.663279173,30 032 032,VALLE DE VASCONCELOS,JUSTO SIERRA 209,"2",HU
"30","032","005",116.657780913,30 032 005,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L5 M7,"2",HU
"30","032","033",121.647689634,30 032 033,VALLE DE VASCONCELOS,JUSTO SIERRA 207,"2",HU
"30","032","004",117.271426227,30 032 004,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L4 M7,"2",HU
"30","032","034",122.175973391,30 032 034,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 205,"2",HU
"30","032","003",117.43978897,30 032 003,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 404,"2",HU
"30","032","035",120.888522276,30 032 035,VALLE DE VASCONCELOS,JUSTO SIERRA 203,"2",HU
"30","032","002",115.866231972,30 032 002,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 402,"2",HU
"30","032","028",120.515802043,30 032 028,VALLE DE VASCONCELOS,JUSTO SIERRA 217,"2",HU
"30","025","005",112.650779101,30 025 005,,PRISCILIANO SILLER 108 G AY,"2",M1
"30","025","004",133.543826054,30 025 004,GARZA AYALA,PRISCILIANO SILLER 106,"2",HU
"30","025","003",130.984830105,30 025 003,GARZA AYALA,PRISCILIANO SILLER 104,"2",HU
"30","025","010",118.019325404,30 025 010,,PRISCILIANO SILLER 118 G AY,"2",HU
"30","025","011",114.712699502,30 025 011,,PRISCILIANO SILLER 120 G AY,"2",HU
"30","025","012",107.402875118,30 025 012,GRAL GARZA AYALA,PRISCILIANO SILLER 122,"2",HU
"30","025","013",105.605384923,30 025 013,,PRISCILIANO SILLER 124 G AY,"2",HU
"30","025","014",108.969298992,30 025 014,GARZA AYALA,PRISCILINO SILLER 126,"2",HU
"30","025","015",107.065743904,30 025 015,GARZA AYALA,PRISCILIANO SILLER 128,"2",HU
"30","025","016",106.56416114,30 025 016,GARZA AYALA,PRISCILIANO SILLER 130,"2",HU
"30","025","017",107.612572936,30 025 017,GARZA AYALA,PRISCILIANO SILLER 132,"2",HU
"30","025","018",105.982769353,30 025 018,GARZA AYALA,PRISCILIANO SILLER 134,"2",HU
"30","025","019",93.674145498,30 025 019,GRAL GARZA AYALA,PRISCILIANO SILLER 136,"2",M1
"30","034","049",202.123117678,30 034 049,VALLE DE VASCONCELOS,JUSTO SIERRA 1302,"2",HU
"30","034","001",147.782533464,30 034 001,VALLE DE VASCONCELOS,ALBERTO C SILLER 240,"2",HU
"30","034","043",129.033646315,30 034 043,VALLE DE VASCONCELOS,JUSTO SIERRA S/N,"2",HU
"30","034","008",125.568606193,30 034 008,VALLE DE VASCONCELOS,ALBERTO C SILLER 226,"2",HU
"30","034","007",148.633770989,30 034 007,VALLE DE VASCONCELOS,ALBERTO C SILLER 228,"2",HU
"30","034","033",206.713545182,30 034 033,VALLE DE VASCONCELOS,JUSTO SIERRA 133,"2",HU
"30","034","016",219.874107223,30 034 016,VALLE DE VASCONCELOS,ALBERTO C SILLER 210,"2",HU
"30","034","020",238.420713981,30 034 020,VALLE DE VASCONCELOS,ALBERTO C SILLER 202,"2",HU
"30","034","021",134.765082884,30 034 021,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 300,"2",HU
"30","034","026",166.115008046,30 034 026,VALLE DE VASCONCELOS,JUSTO SIERRA 147,"2",HU
"30","034","024",119.817097399,30 034 024,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 306,"2",HU
"30","034","025",132.121281381,30 034 025,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 801,"2",HU
"30","034","023",121.903007456,30 034 023,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 304,"2",HU
"30","034","022",122.610368481,30 034 022,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 302,"2",HU
"30","034","045",120.560822384,30 034 045,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 109,"2",HU
"30","034","046",119.488651078,30 034 046,VALLE DE VASCONCELOS,JUSTO SIERRA 107,"0",HU
"30","034","005",123.472068937,30 034 005,VALLE DE VASCONCELOS,ALBERTO C SILLER 232,"0",HU
"30","034","004",122.159492027,30 034 004,VALLE DE VASCONCELOS,ALBERTO C SILLER 234,"0",HU
"30","034","047",120.454233321,30 034 047,VALLE DE VASCONCELOS,JUSTO SIERRA 105,"0",HU
"30","034","003",122.927481346,30 034 003,VALLE DE VASCONCELOS,ALBERTO C SILLER 236,"0",HU
"30","034","048",120.861623039,30 034 048,VALLE DE VASCONCELOS,JUSTO SIERRA 103,"2",HU
"30","034","002",123.122407612,30 034 002,VALLE DE VASCONCELOS,ALBERTO C SILLER 238,"2",HU
"30","034","044",136.28711279,30 034 044,VALLE DE VASCONCELOS,JUSTO SIERRA 111,"2",HU
"30","034","006",139.843402803,30 034 006,VALLE DE VASCONCELOS,ALBERTO C SILLER 230,"2",HU
"30","034","012",125.478007469,30 034 012,VALLE DE VASCONCELOS,ALBERTO C SILLER 218,"2",HU
"30","034","011",120.824851448,30 034 011,VALLE DE VASCONCELOS,ALBERTO C SILLER 220,"0",HU
"30","034","039",120.276471898,30 034 039,VALLE DE VASCONCELOS,JUSTO SIERRA 121,"0",HU
"30","034","010",121.109764482,30 034 010,VALLE DE VASCONCELOS,ALBERTO C SILLER 222,"0",HU
"30","034","040",117.530517794,30 034 040,VALLE DE VASCONCELOS,JUSTO SIERRA 119,"0",HU
"30","034","009",125.797758329,30 034 009,VALLE DE VASCONCELOS,ALBERTO C SILLER 224,"2",HU
"30","034","041",122.617518657,30 034 041,VALLE DE VASCONCELOS,JUSTO SIERRA 117,"2",HU
"30","034","042",118.308590947,30 034 042,VALLE DE VASCONCELOS,JUSTO SIERRA 115,"2",HU
"30","034","038",118.398207593,30 034 038,VALLE DE VASCONCELOS,JUSTO SIERRA 123,"2",HU
"30","034","037",121.042175272,30 034 037,VALLE DE VASCONCELOS,JUSTO SIERRA 125,"2",HU
"30","034","013",122.230927865,30 034 013,VALLE DE VASCONCELOS,ALBERTO C SILLER 216,"2",HU
"30","034","036",119.45207994,30 034 036,VALLE DE VASCONCELOS,JUSTO SIERRA 127,"2",HU
"30","034","014",120.818020577,30 034 014,VALLE DE VASCONCELOS,ALBERTO C SILLER 214,"2",HU
"30","034","035",115.898298423,30 034 035,VALLE DE VASCONCELOS,JUSTO SIERRA 129,"2",HU
"30","034","015",135.67035974,30 034 015,VALLE DE VASCONCELOS,ALBERTO C SILLER 212,"2",HU
"30","034","034",118.290930053,30 034 034,VALLE DE VASCONCELOS,JUSTO SIERRA 131,"2",HU
"30","034","017",124.607894729,30 034 017,VALLE DE VASCONCELOS,ALBERTO C SILLER 208,"2",HU
"30","034","032",124.783065089,30 034 032,VALLE DE VASCONCELOS,JUSTO SIERRA 135,"2",HU
"30","034","018",118.933837405,30 034 018,VALLE DE VASCONCELOS,ALBERTO C SILLER 206,"2",HU
"30","034","031",119.950499604,30 034 031,VALLE DE VASCONCELOS,JUSTO SIERRA 137,"2",HU
"30","034","019",120.880178642,30 034 019,VALLE DE VASCONCELOS,ALBERTO C SILLER 204,"2",HU
"30","034","030",122.784489716,30 034 030,VALLE DE VASCONCELOS,JUSTO SIERRA 139,"2",HU
"30","034","029",122.247019676,30 034 029,VALLE DE VASCONCELOS,JUSTO SIERRA 141,"2",HU
"30","034","028",123.614052873,30 034 028,VALLE DE VASCONCELOS,JUSTO SIERRA 143,"2",HU
"30","034","027",119.976259982,30 034 027,VALLE DE VASCONCELOS,JUSTO SIERRA 145,"2",HU
"30","035","030",239.163624683,30 035 030,VALLE DE VASCONCELOS,ALBERTO C SILLER 225,"0",HU
"30","035","006",230.420592517,30 035 006,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 202,"2",HU
"30","035","026",123.582112904,30 035 026,VALLE DE VASCONCELOS,ALBERTO C SILLER 217,"2",HU
"30","035","010",128.138953298,30 035 010,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 210,"2",HU
"30","035","014",120.657731344,30 035 014,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 218,"2",HU
"30","035","015",120.243164757,30 035 015,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 220,"2",HU
"30","035","021",123.486877206,30 035 021,VALLE DE VASCONCELOS,ALBERTO C SILLER 201,"2",HU
"30","035","022",124.343781319,30 035 022,VALLE DE VASCONCELOS,ALBERTO C SILLER 209,"2",HU
"30","035","016",123.911258719,30 035 016,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 222,"2",HU
"30","035","020",126.761332362,30 035 020,VALLE DE VASCONCELOS,ALBERTO C SILLER 205,"2",HU
"30","035","017",119.981005491,30 035 017,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 224,"2",HU
"30","035","019",122.214922826,30 035 019,VALLE DE VASCONCELOS,ALBERTO C SILLER 203,"2",HU
"30","035","018",187.109472357,30 035 018,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 302,"2",HU
"30","035","031",156.467353818,30 035 031,VALLE DE VASCONCELOS,ALBERTO C SILLER 300,"2",HU
"30","035","013",126.030532572,30 035 013,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 216,"2",HU
"30","035","023",130.305634876,30 035 023,VALLE DE VASCONCELOS,ALBERTO C SILLER 211,"2",HU
"30","035","012",124.688076646,30 035 012,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 214,"2",HU
"30","035","024",127.506300187,30 035 024,VALLE DE VASCONCELOS,ALBERTO C SILLER 213,"0",HU
"30","035","011",118.25808666,30 035 011,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 212,"0",HU
"30","035","025",118.10266672,30 035 025,VALLE DE VASCONCELOS,ALBERTO C SILLER 215,"0",HU
"30","035","007",128.07016142,30 035 007,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 204,"2",HU
"30","035","029",134.61295846,30 035 029,VALLE DE VASCONCELOS,ALBERTO C SILLER 223,"2",HU
"30","035","008",130.109418718,30 035 008,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 206,"2",HU
"30","035","009",132.064796868,30 035 009,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 208,"2",HU
"30","035","027",132.694032956,30 035 027,VALLE DE VASCONCELOS,ALBERTO C SILLER 219,"2",HU
"30","035","028",135.829935708,30 035 028,VALLE DE VASCONCELOS,ALBERTO C SILLER 221,"2",HU
"30","035","005",168.885450561,30 035 005,VALLE DE VASCONCELOS,L GARZA AYALA L5 M10,"0",HU
"30","035","003",125.380998098,30 035 003,VALLE DE VASCONCELOS,L GARZA AYALA 1207,"0",HU
"30","035","001",133.645476474,30 035 001,VALLE DE VASCONCELOS,L GARZA AYALA L1 M10,"2",HU
"30","035","002",125.328468581,30 035 002,VALLE DE VASCONCELOS,L GARZA AYALA 1206,"0",HU
"30","035","004",128.524581277,30 035 004,VALLE DE VASCONCELOS,L GARZA AYALA 1202,"0",HU
"30","032","036",126.686548933,30 032 036,VALLE DE VASCONCELOS,JUSTO SIERRA 201,"2",HU
"30","032","001",119.651394244,30 032 001,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L1 M7,"2",HU
"30","027","017",118.251834479,30 027 017,VALLE DE VASCONCELOS,AGUSTIN SILLER 210,"2",HU
"30","027","008",121.722886661,30 027 008,VALLE DE VASCONCELOS,PRICILIANO SILLER 315,"2",HU
"30","027","016",118.054237938,30 027 016,VALLE DE VASCONCELOS,AGUSTIN SILLER 212,"2",HU
"30","027","009",124.641274795,30 027 009,VALLE DE VASCONCELOS,PRICILIANO SILLER 317,"2",HU
"30","027","015",120.886071257,30 027 015,VALLE DE VASCONCELOS,AGUSTIN SILLER 214,"2",HU
"30","027","010",118.892982308,30 027 010,VALLE DE VASCONCELOS,PRICILIANO SILLER 319,"2",HU
"30","027","014",115.310429518,30 027 014,VALLE DE VASCONCELOS,AGUSTIN SILLER 216,"2",HU
"30","027","011",123.153549047,30 027 011,VALLE DE VASCONCELOS,PRISCILIANO SILLER 321,"2",HU
"30","027","002",125.717807518,30 027 002,VALLE DE VASCONCELOS,PRICILIANO SILLER 303,"2",HU
"06","001","013",6149.59230142,06 001 013,,,"0",IND
"25","169","028",129.678523459,25 169 028,EL OBISPO II,JOSE MA DE J BELAUNZARAN L28 M169,"2",HU
"25","169","029",132.295051437,25 169 029,EL OBISPO II,MADERO L29 M169,"2",HU
"25","169","030",126.697822019,25 169 030,EL OBISPO II,FRANCISCO I MADERO L30 M169,"2",HU
"25","169","018",123.504822138,25 169 018,EL OBISPO,SAN EVARISTO L18 M169,"2",HU
"25","169","017",119.759513521,25 169 017,EL OBISPO,FRANCISCO DE PAULA V L17 M169,"2",HU
"25","169","031",127.278482045,25 169 031,EL OBISPO II,JOSE MA DE J BELAUNZARAN L31 M169,"1",HU
"25","169","032",132.822347442,25 169 032,EL OBISPO II,FCO I MADERO L32 M169,"2",HU
"25","169","016",120.601873355,25 169 016,EL OBISPO,FRANCISCO DE PAULA V L16 M169,"2",HU
"25","169","008",119.972815404,25 169 008,EL OBISPO,FRANCISCO DE PAULA V L8 M169,"2",HU
"25","169","039",124.183471043,25 169 039,EL OBISPO II,JOSE MA DE J BELAUNZARAN L39 M169,"2",HU
"25","169","041",128.241174872,25 169 041,EL OBISPO II,FRANCISCO I MADERO L41 M169,"2",HU
"25","169","006",121.573569344,25 169 006,EL OBISPO,SAN EVARISTO L6 M169,"2",HU
"25","169","005",116.869004268,25 169 005,EL OBISPO,FRANCISCO DE PAULA V L5 M169,"1",HU
"25","169","011",118.518266784,25 169 011,EL OBISPO,FRANCISCO DE PAULA V L11 M169,"2",HM
"25","169","037",130.952934919,25 169 037,EL OBISPO II,JOSE MA DE J BELAUNZARAN L37 M169,"1",HU
"25","169","012",119.351689964,25 169 012,EL OBISPO,FRANCISCO DE PAULA V L12 M169,"2",HU
"06","606","005",158.503161806,06 606 005,,,"2",HU
"06","606","004",157.818581348,06 606 004,,,"2",HU
"06","606","001",33.9388562281,06 606 001,,,"2",HM
"06","001","012",8981.52701946,06 001 012,,,"0",IF
"06","606","009",181.091386576,06 606 009,,,"2",HM
"06","606","002",140.088491164,06 606 002,,,"2",HU
"06","606","003",91.8878320112,06 606 003,,,"1",HU
"06","606","006",165.57443286,06 606 006,,,"1",M1
"06","606","010",205.586989871,06 606 010,,,"2",HU
"25","189",,14924.9078667,25 189,,,"0",EU
"25","170","004",154.86694098,25 170 004,,,"1",HU
"25","189",,1839.81883589,25 189,,,"0",EU
"25","170","002",137.602209276,25 170 002,,,"1",HU
"25","172","001",183.812338748,25 172 001,EL OBISPO II,ANDRES A DE LLANOS V L1 M172,"1",HU
"25","172","015",127.073809937,25 172 015,EL OBISPO II,LANDON L15 M172,"3",HU
"25","172","017",136.766951399,25 172 017,EL OBISPO II,RAFAEL JOSE VERGER L17 M172,"2",HM
"25","172","034",188.039475115,25 172 034,EL OBISPO II,SAN EVARISTO L34 M172,"2",HU
"25","169","001",241.940291464,25 169 001,EL OBISPO,FRANCISCO DE PAULA V L1 M169,"1",HU
"25","169","002",240.566860039,25 169 002,EL OBISPO,FRANCISCO DE PAULA V L2 M169,"1",HU
"25","169","003",167.833842763,25 169 003,EL OBISPO,SAN EVARISTO L3 M169,"2",HU
"25","169","004",123.36240991,25 169 004,EL OBISPO,SAN EVARISTO L4 M169,"2",HU
"25","169","007",121.687724294,25 169 007,EL OBISPO,SAN EVARISTO L7 M169,"2",HU
"25","169","009",115.805290394,25 169 009,EL OBISPO,FRANCISCO DE PAULA V L9 M169,"1",HU
"25","169","023",144.998613521,25 169 023,EL OBISPO II,SAN EVARISTO L23 M169,"2",HU
"25","169","034",133.614684162,25 169 034,EL OBISPO II,JOSE MA DE J BELAUNZARAN L34 M169,"2",HU
"25","169","040",130.890190212,25 169 040,EL OBISPO II,JOSE MA DE J BELAUNZARAN L40 M169,"2",HU
"25","169","042",129.793619379,25 169 042,EL OBISPO II,JOSE MA DE J BELAUNZARAN L42 M169,"1",HU
"25","169","044",142.230925021,25 169 044,EL OBISPO II,JOSE MA DE J BELAUNZARAN L44 M169,"1",HU
"25","169","045",139.296193866,25 169 045,,,"2",HU
"25","169","043",290.639969588,25 169 043,EL OBISPO II,JOSE MA DE J BELAUNZARAN L43 M169,"2",HU
"25","169","038",129.685969489,25 169 038,EL OBISPO II,JOSE MA DE J BELAUNZARAN L38 M169,"2",HU
"25","169","010",124.578666289,25 169 010,EL OBISPO,FRANCISCO DE PAULA V L10 M169,"2",HU
"25","169","027",130.3966346,25 169 027,EL OBISPO II,JOSE MA DE J BELAUNZARAN L27 M169,"2",HU
"25","169","021",129.731603855,25 169 021,EL OBISPO,SAN EVARISTO L21 M169,"2",HU
"25","169","026",128.358193755,25 169 026,EL OBISPO II,JOSE MA DE J BELAUNZARAN L26 M169,"2",HU
"25","169","022",120.991748091,25 169 022,EL OBISPO,FRANCISCO DE PAULA V L22 M169,"2",HU
"25","169","019",127.247885773,25 169 019,EL OBISPO,EVARISTO L3 M175,"2",HU
"25","169","020",119.405834055,25 169 020,EL OBISPO,FRANCISCO DE PAULA V L20 M169,"2",HU
"30","032","009",117.848228592,30 032 009,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 416,"2",HU
"30","032","027",121.980043975,30 032 027,VALLE DE VASCONCELOS,JUSTO SIERRA 219,"2",HU
"30","032","010",119.617407181,30 032 010,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 418,"2",HU
"30","032","026",122.59231677,30 032 026,VALLE DE VASCONCELOS,JUSTO SIERRA 221,"2",HU
"30","032","011",120.560480988,30 032 011,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 420,"2",HU
"30","032","025",120.659119565,30 032 025,VALLE DE VASCONCELOS,JUSTO SIERRA 223,"2",HU
"30","032","012",118.995408298,30 032 012,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 422,"2",HU
"30","032","024",122.422462977,30 032 024,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 225,"2",HU
"30","032","013",121.075747482,30 032 013,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 424,"2",HU
"30","032","023",123.750954479,30 032 023,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 227,"2",HU
"30","032","014",122.739238889,30 032 014,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L14 M7,"2",HU
"30","032","022",120.593717721,30 032 022,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 229,"2",HU
"30","032","015",119.944583913,30 032 015,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L15 M7,"2",HU
"30","032","021",120.455973173,30 032 021,VALLE DE VASCONCELOS,JUSTO SIERRA 231,"2",HU
"30","032","016",120.14012487,30 032 016,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 430,"2",HU
"30","032","020",120.487476609,30 032 020,VALLE DE VASCONCELOS,JUSTO SIERRA 233,"2",HU
"30","032","017",120.502103396,30 032 017,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 432,"2",HU
